num_acc_min,num_acc_fr_min,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_min,num_jerk_freno_min,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_power,prom_abs_power,consumption,kms,consumption_per_km,num_current_min,num_current_fr_min,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,nominal_speed,max_current,max_jerk,max_acc,max_power,min_power,max_speed,mean_speed,std_speed,iqr_power,mean_soc,mean_temp,travel_time,idle_time,traffic_factor,user_id,vehicle_id,speed_ind,test_id,end_time,mass,lights,end_odometer,highway_enc,slope_cat,cumdist1
0.0,0.0,1.0,1.0,0.128,0.14430523206037957,0.0,0.0,1.0,1.0,0.21250000000000002,0.2347738273317535,15.013283883281499,29.7308,0.40000000000000213,0.5475840000000001,0.7304815334268387,1.6216216216216217,0.0,1.5554999999999999,1.0,84.80199999999999,11.548896743845276,2.7113786900117813,primary,8.317912,30.0,96.92,0.28,0.2,41.425,0.365,50.0,44.6,3.7202150475476548,6.283000000000001,75.4,21.0,37.0,0.0,11.98855427172149,Santiago_Echavarria_01,GHW284,0.6,0,2020-12-08 17:41:29,1564,0,1836.0,1,"(7.5, 10.0]",
0.0,1.1111111111111112,1.0,1.14,0.2525,0.40700122849937437,0.0,0.0,1.0,1.0,0.4414285714285714,0.6345623592328039,21.12926553348164,21.419875,0.3999999999999986,0.6740581515599999,0.593420610780038,1.1111111111111112,0.0,1.0003333333333333,1.0,29.340000000000003,22.8060337410958,14.47185057549268,primary,7.48012375,30.0,60.02,0.9999999999999999,0.24,67.62100000000001,-5.497000000000001,61.0,36.0,11.757976016304847,23.8595,74.375,20.5,54.0,0.1111111111111111,3.0617514400504486,Santiago_Echavarria_01,GHW284,0.4918032786885246,0,2020-12-08 17:42:32,1564,0,1836.0,1,"(5.0, 7.5]",
0.0,0.0,1.0,1.0,0.35,0.35471819801075893,0.0,0.0,1.0,1.0,0.5866666666666667,0.6011655346075655,11.353877278269307,9.530000000000001,0.1999999999999993,0.5656295,0.3535883471424303,2.727272727272727,0.0,2.4814999999999996,1.0,75.76499999999999,67.31266615578379,40.46605493540234,primary,1.1397500000000003,50.0,148.89,0.52,0.35,10.527000000000001,-17.539,68.0,60.75,6.684870978560469,14.556999999999999,73.0,19.25,22.0,0.0,9.087684742882203,Santiago_Echavarria_01,GHW284,0.7352941176470589,0,2020-12-08 17:43:01,1564,0,1837.0,1,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.7,0.7429024162028282,2.0689655172413794,2.0689655172413794,1.02,1.08,1.4449999999999998,1.4601883440159356,36.69905737427053,30.396800000000002,0.3000000000000007,0.5149712,0.5825568497811154,4.137931034482759,0.0,2.1058333333333334,1.0,87.02,34.332222182666825,50.13151065529544,primary,3.1829360000000007,50.0,131.0,1.53,0.75,69.541,-34.338,78.0,65.0,10.373041983911952,46.278000000000006,72.6,18.8,29.0,0.0,6.266242834147555,Santiago_Echavarria_01,GHW284,0.6410256410256411,0,2020-12-08 17:43:34,1564,0,1837.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.5666666666666667,0.5212165257037297,0.0,0.0,1.0,1.0,1.05,1.05,42.15168324304762,53.50766666666666,0.3000000000000007,0.7156220000000001,0.4192157312100532,0.0,0.0,1.0,1.0,157.12666666666667,23.631427285620216,24.81299864990123,primary,4.208293333333334,50.0,179.28,0.8500000000000001,0.85,71.428,-18.308,100.0,93.0,6.683312551921141,44.867999999999995,71.66666666666667,17.666666666666668,17.0,0.0,13.915255238701478,Santiago_Echavarria_01,GHW284,0.5,0,2020-12-08 17:44:01,1564,0,1838.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.346,0.42333910757216847,0.0,0.0,1.0,1.0,0.605,0.7111610225539642,39.556013107491005,44.4756,0.09999999999999787,0.5417217,0.18459662959781356,0.0,0.0,1.0,1.0,47.08,29.39353466325546,20.903536167596144,primary,4.0294799999999995,50.0,78.61,0.55,0.26,73.475,-17.799,95.0,75.8,13.6,79.846,71.0,17.0,20.0,0.0,5.573529411764706,Santiago_Echavarria_01,GHW284,0.5263157894736842,0,2020-12-08 17:44:25,1564,0,1839.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.83,0.9576142229520194,0.0,0.0,1.0,1.0,1.2166666666666666,1.3574813278846805,39.50924759154495,48.61,0.3000000000000007,0.5657121999999999,0.5303049854678771,3.5294117647058822,0.0,3.0578333333333334,1.0,99.525,77.65175513148431,105.41080766846336,primary,5.15709,50.0,183.47,1.17,0.81,70.774,-25.88300000000001,105.0,81.0,17.24818831066034,55.5075,70.25,17.0,17.0,0.0,4.696145388784832,Santiago_Echavarria_01,GHW284,0.47619047619047616,0,2020-12-08 17:44:49,1564,0,1839.0,1,"(5.0, 7.5]",
0.0,0.0,1.0,1.0,0.36,0.38032880511473227,0.0,0.0,1.0,1.0,0.5133333333333333,0.5261389761481488,38.52803648886742,54.764250000000004,0.3000000000000007,0.510219,0.5879828073827136,2.608695652173913,0.0,2.648,1.0,79.25,76.83351449725569,40.42510665145005,primary,5.6915225000000005,50.0,158.88,0.51,0.18,71.704,-21.63,76.0,67.0,8.514693182963201,36.38125,69.25,16.0,23.0,0.0,7.8687509414970265,Santiago_Echavarria_01,GHW284,0.6578947368421053,0,2020-12-08 17:45:16,1564,0,1840.0,1,"(5.0, 7.5]",
2.5,0.0,1.01,1.0,0.42500000000000004,0.4048765243873742,0.0,0.0,1.0,1.0,0.8033333333333333,0.8108157757605745,43.62217215691465,43.41875,0.3999999999999986,0.6305685000000001,0.6343482111776889,2.5,0.0,3.0386666666666664,1.0,114.1875,68.53663377165529,55.570583879583076,primary,2.2133475000000002,50.0,182.32,1.01,1.01,71.656,-21.63,92.0,84.0,8.860022573334675,83.61325,68.5,16.0,24.0,0.0,9.480788486116086,Santiago_Echavarria_01,GHW284,0.5434782608695652,0,2020-12-08 17:45:44,1564,0,1840.0,1,"(0.0, 2.5]",
0.0,1.935483870967742,1.0,1.22,0.564,0.6391118837887464,1.935483870967742,0.0,1.2333333333333334,1.0,0.895,1.044772702553048,33.28643354040802,32.2284,0.1999999999999993,0.5867108000000001,0.34088344717704067,1.935483870967742,0.0,2.2796666666666665,1.0,78.186,57.86187573869344,60.452508290303385,primary,4.328612000000001,50.0,136.78,1.85,0.63,71.812,-19.456,83.0,68.2,13.075167302944921,44.59900000000001,68.0,16.0,31.0,0.0,5.215994443500491,Santiago_Echavarria_01,GHW284,0.6024096385542169,0,2020-12-08 17:46:18,1564,0,1841.0,1,"(2.5, 5.0]",
0.0,0.0,1.0,1.0,0.38166666666666665,0.32214989609738437,0.0,0.0,1.0,1.0,0.384,0.41242696323106715,13.040759316679209,11.459333333333333,0.10000000000000142,0.5775104999999999,0.17315702485063292,0.0,0.0,1.0,1.0,20.27,32.37473843738183,13.352215059129492,primary,-1.2419433333333334,50.0,86.38,0.76,0.81,15.369000000000002,-19.394000000000002,90.0,58.833333333333336,14.814594905775259,21.940749999999998,67.0,16.0,27.0,0.0,3.9713089495547393,Santiago_Echavarria_01,GHW284,0.5555555555555556,0,2020-12-08 17:47:18,1564,0,1842.0,1,"(-2.5, 0.0]",
0.0,4.0,1.0,1.7,0.8166666666666665,0.6885895406957294,0.0,0.0,1.0,1.0,1.325,1.325,13.280157989354732,29.73166666666667,-0.10000000000000142,0.5545705000000001,-0.18031972490423023,0.0,0.0,1.0,1.0,12.01,9.220025307268234,12.21653353213041,primary,-1.7179203333333335,40.0,2.7,1.68,-0.02,-11.83,-43.601000000000006,78.0,49.0,21.400934559032695,15.885500000000004,67.0,15.333333333333334,15.0,0.0,2.289619636228389,Santiago_Echavarria_01,GHW284,0.5128205128205128,0,2020-12-08 17:47:40,1564,0,1842.0,1,"(-2.5, 0.0]",
2.2222222222222223,2.2222222222222223,1.36,1.4,0.6783333333333333,0.8612732822203801,0.0,0.0,1.0,1.0,1.0020000000000002,1.0502647285327638,30.289739271556776,20.350166666666667,0.20000000000000284,0.5275954999999999,0.37907829009156235,2.2222222222222223,0.0,2.3738333333333332,1.0,66.06166666666668,62.48769552213193,65.62862257418989,primary,2.394417666666666,50.0,142.43,0.9400000000000002,1.36,71.807,-17.5,89.0,53.666666666666664,23.192431715731942,16.913,67.0,16.0,27.0,0.0,2.313973253191185,Santiago_Echavarria_01,GHW284,0.5617977528089888,0,2020-12-08 17:48:24,1564,0,1843.0,1,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.4342857142857143,0.45915183563094386,0.0,0.0,1.0,1.0,0.5383333333333334,0.6114304721080085,10.605600540107407,8.219142857142856,0.1999999999999993,0.5673841,0.35249489719574323,0.0,0.0,1.0,1.0,24.47,21.5160391051771,13.155561947972807,primary,2.093172571428571,50.0,48.5,0.97,0.6,24.131,-9.529,51.0,41.142857142857146,7.119963311072636,11.621500000000001,67.0,16.0,51.0,0.0,5.778520948116921,Santiago_Echavarria_01,GHW284,0.9803921568627451,0,2020-12-08 17:49:16,1564,0,1843.0,1,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.26333333333333336,0.3153305144341938,0.0,0.0,1.0,1.0,0.49800000000000005,0.607420776727303,9.95161483964621,10.083166666666667,0.0,0.6006059,0.0,0.0,0.0,1.0,1.0,10.433333333333334,15.231907300138088,9.252176963288154,primary,-1.4918033333333331,50.0,6.17,0.8400000000000001,0.51,14.698,-13.522,55.0,45.333333333333336,6.0736223860962,11.072250000000002,67.0,16.0,35.0,0.0,7.463969679298944,Santiago_Echavarria_01,GHW284,0.9090909090909091,0,2020-12-08 17:49:54,1564,0,1844.0,1,"(-2.5, 0.0]",
1.875,0.0,1.03,1.0,0.4766666666666666,0.4562041453365173,0.0,0.0,1.0,1.0,0.744,0.8029196721964159,15.239884365447862,15.811833333333333,-0.09999999999999787,0.596677,-0.16759486288225936,0.0,0.0,1.0,1.0,22.0,27.711586626054697,22.25017804983442,primary,-4.021035,50.0,52.5,1.24,1.03,16.11,-29.691999999999997,68.0,61.166666666666664,5.367080729368206,16.72675,67.0,15.5,32.0,0.0,11.39663622571725,Santiago_Echavarria_01,GHW284,0.7352941176470589,0,2020-12-08 17:50:29,1564,0,1844.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.518,0.7283845138386731,0.0,0.0,1.0,1.0,0.7875000000000001,0.8920026625520802,40.658701727428536,35.0602,0.10000000000000142,0.5486962999999999,0.1822501810199949,0.0,0.0,1.0,1.0,25.348000000000003,20.30103288012706,18.10857538163066,primary,-2.66541,50.0,-1.79,1.9100000000000001,1.59,74.65,-37.117,93.0,60.6,16.523922052587878,49.809,67.0,15.8,24.0,0.0,3.6674101830751007,Santiago_Echavarria_01,GHW284,0.5376344086021505,0,2020-12-08 17:50:59,1564,0,1845.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.28250000000000003,0.27453369556395074,0.0,0.0,1.0,1.0,0.4366666666666667,0.5174939613174245,11.880328475572549,26.311750000000004,-0.10000000000000142,0.5397810000000001,-0.1852603185365943,0.0,0.0,1.0,1.0,43.4975,50.703506473911645,26.23875841786822,primary,-3.5880575000000006,50.0,30.75,0.7,-0.05,-15.376,-44.617,87.0,72.25,8.584142356694699,16.958250000000003,67.0,15.75,24.0,0.0,8.41668241250133,Santiago_Echavarria_01,GHW284,0.5747126436781609,0,2020-12-08 17:51:27,1564,0,1845.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.2325,0.24252577182641852,0.0,0.0,1.0,1.0,0.42666666666666675,0.4661187259343554,9.190905586502344,7.780500000000001,0.0,0.6141403,0.0,0.0,0.0,1.0,1.0,28.605,32.18633366818905,15.002652841914328,primary,-2.2950349999999995,50.0,33.1,0.67,0.56,8.681000000000001,-15.91,80.0,73.75,3.766629793329841,11.046000000000001,67.25,16.0,17.0,0.0,19.579837692199174,Santiago_Echavarria_01,GHW284,0.625,0,2020-12-08 17:51:47,1564,0,1846.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.26833333333333337,0.3879611950812722,0.0,0.0,1.0,1.0,0.29400000000000004,0.40945817857261074,16.60014571974194,13.445166666666665,-0.09999999999999787,0.6578039999999999,-0.1520209667317284,0.0,0.0,1.0,1.0,8.871666666666668,6.539786991094503,2.6777692696264097,primary,-4.253063333333333,50.0,3.75,0.99,0.27,7.021,-42.492,69.0,62.833333333333336,4.844813951249544,17.208499999999997,68.0,16.0,35.0,0.0,12.96919426949878,Santiago_Echavarria_01,GHW284,0.7246376811594203,0,2020-12-08 17:52:26,1564,0,1846.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.33999999999999997,0.424245212112052,0.0,0.0,1.0,1.0,0.3125,0.2036387733217817,22.604726358883443,19.989600000000003,0.0,0.5259084,0.0,0.0,0.0,1.0,1.0,37.662,46.3257558599965,9.433720096534028,primary,-4.098377999999999,50.0,86.95,0.64,0.99,31.131999999999998,-28.544,95.0,76.0,10.430723848324238,39.260000000000005,68.0,16.0,13.0,0.0,7.286167394050019,Santiago_Echavarria_01,GHW284,0.5263157894736842,0,2020-12-08 17:52:50,1564,0,1847.0,1,"(-5.0, -2.5]",
3.3333333333333335,0.0,1.3,1.0,0.6719999999999999,0.7704128763202235,3.3333333333333335,0.0,1.16,1.0,0.8099999999999999,0.8925245094673872,42.05803754527784,36.8018,0.10000000000000142,0.5313273999999999,0.18820787333760963,0.0,0.0,1.0,1.0,43.589999999999996,54.541154736584,48.679317377054495,primary,-2.586630000000001,50.0,109.35,1.74,1.3,72.71300000000002,-44.547,97.0,78.4,16.292329483533038,41.808,68.0,16.0,18.0,0.0,4.812080438174317,Santiago_Echavarria_01,GHW284,0.5154639175257731,0,2020-12-08 17:53:14,1564,0,1847.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.30999999999999994,0.3343411431457397,0.0,0.0,1.0,1.0,0.4225,0.44532993386926056,29.819130459488584,26.144,0.0,0.5179012000000001,0.0,0.0,0.0,1.0,1.0,25.345999999999997,24.201610359643425,10.777701540989618,primary,-4.965729999999999,50.0,2.85,0.66,0.64,51.708999999999996,-29.8,73.0,65.2,5.455272678794342,30.156000000000002,68.0,16.0,14.0,0.0,11.951739874240294,Santiago_Echavarria_01,GHW284,0.684931506849315,0,2020-12-08 17:53:44,1564,0,1848.0,1,"(-5.0, -2.5]",
0.0,0.0,1.0,1.0,0.23499999999999996,0.2534922747014854,0.0,0.0,1.0,1.0,0.52,0.528189359983709,5.42853414069274,14.640500000000001,-0.10000000000000142,0.5362182,-0.1864912455414632,0.0,0.0,1.0,1.0,34.48500000000001,17.149190214117986,9.058019803433865,primary,-7.554401666666666,30.0,-5.83,0.65,0.37,-7.297999999999999,-24.975,49.0,45.166666666666664,3.760171390892826,4.087999999999997,68.83333333333333,16.333333333333332,35.0,0.0,12.011863814522073,Santiago_Echavarria_01,GHW284,0.6122448979591837,0,2020-12-08 17:55:15,1564,0,1849.0,1,"(-10.0, -7.5]",
0.0,0.0,1.0,1.0,0.30777777777777776,0.37236315739833115,0.0,0.0,1.0,1.0,0.4075,0.5334264241673823,6.2297931142946945,7.676888888888889,-0.09999999999999787,0.5571262,-0.17949254585405938,0.0,0.0,1.0,1.0,20.29888888888889,14.289643836976984,7.622473614584105,primary,-6.73872,52.5,10.35,0.7000000000000001,0.7,6.891,-12.504000000000001,48.0,33.77777777777778,8.778480984490525,6.338000000000001,69.44444444444444,17.333333333333332,46.0,0.0,3.8477930108244274,Santiago_Echavarria_01,GHW284,1.09375,0,2020-12-08 17:57:47,1564,0,1851.0,1,"(-7.5, -5.0]",
0.0,0.8823529411764706,1.0,1.1,0.5640000000000001,0.6428685713269859,0.0,0.8823529411764706,1.0,1.26,0.7177777777777777,0.9148419549130526,18.79068860606231,12.6891,0.0,0.58719127125,0.0,0.0,0.0,1.0,1.0,16.707,22.854415525232753,20.908178177499153,primary,-3.924552,52.5,52.69,1.29,0.87,43.856,-16.672,57.0,25.0,18.72431574183687,13.061,71.0,20.0,68.0,0.14705882352941177,1.3351622748029712,Santiago_Echavarria_01,GHW284,0.9210526315789473,0,2020-12-08 18:01:24,1564,2,1853.0,1,"(-5.0, -2.5]",
0.0,0.7692307692307693,1.0,1.12,0.2771428571428572,0.439120177869618,0.0,0.0,1.0,1.0,0.4500000000000001,0.5823844070999292,7.820605462559813,5.169214285714285,0.09999999999999787,0.51524389332,0.19408284367165002,0.7692307692307693,0.0,1.3844999999999998,1.0,12.865714285714285,24.881438496048673,14.49056180631466,primary,-0.3353495,52.5,83.07,0.73,0.73,8.047,-23.281,42.0,21.571428571428573,17.019796396777345,4.36475,71.0,21.0,78.0,0.3333333333333333,1.2674316465685258,Santiago_Echavarria_01,GHW284,1.25,0,2020-12-08 18:03:24,1564,4,1854.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.186,0.20362711017936683,0.0,0.0,1.0,1.0,0.2675,0.3113177637077589,5.037437578769587,6.4361999999999995,0.0,0.5363969999999999,0.0,0.0,0.0,1.0,1.0,14.584,14.622197646044864,4.552149871659543,primary,-0.010378999999999994,52.5,30.19,0.26,0.4,4.955,-9.805,53.0,48.6,4.63033476111609,2.8660000000000005,71.0,21.2,27.0,0.0,10.496001370813527,Santiago_Echavarria_01,GHW284,0.9905660377358491,0,2020-12-08 18:03:56,1564,8,1854.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.56375,0.5286288277231956,0.0,0.0,1.0,1.0,0.6814285714285714,0.7123373426936976,14.163488495401653,10.634875000000001,0.10000000000000142,0.5121913,0.19523955209704152,0.0,0.0,1.0,1.0,20.098750000000003,23.95389500556225,17.06325391542605,primary,0.2873205,52.5,48.8,0.95,0.53,31.592,-16.927,67.0,39.75,19.129492936301265,13.2975,70.375,21.375,40.0,0.0,2.077943212209668,Santiago_Echavarria_01,GHW284,0.7835820895522388,0,2020-12-08 18:04:41,1564,4,1855.0,1,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.23999999999999996,0.3035683102833108,0.0,0.0,1.0,1.0,0.33999999999999997,0.43157849807422055,6.855601788632237,5.340363636363636,0.09999999999999787,0.66911734,0.1494506180335991,0.0,0.0,1.0,1.0,12.955454545454545,10.973452563210213,4.735906175918969,primary,0.793876270909091,52.5,34.38,0.6699999999999999,0.62,17.157,-7.922999999999999,51.0,30.363636363636363,17.47347458434031,8.855,70.0,21.454545454545453,87.0,0.27586206896551724,1.7376988312815695,Santiago_Echavarria_01,GHW284,1.0294117647058822,0,2020-12-08 18:06:08,1564,6,1855.0,1,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.3025,0.417612260356422,0.0,0.0,1.0,1.0,0.4457142857142858,0.6001156351156035,9.835319617804752,9.420375,-0.09999999999999787,0.5017587,-0.19929898574752739,0.0,0.0,1.0,1.0,13.335,16.363472851140127,9.819975902758893,primary,-2.386892625,60.0,21.3,1.29,0.45,15.23,-14.079,54.0,39.125,13.959203952948034,15.354999999999999,70.0,22.0,38.0,0.0,2.8028102556476524,Santiago_Echavarria_01,GHW284,1.1111111111111112,0,2020-12-08 18:06:53,1564,2,1856.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.12222222222222223,0.1499958847172107,0.0,0.0,1.0,1.0,0.15375000000000003,0.17926499239952012,6.788145327529039,6.652666666666667,0.0,0.5012363,0.0,0.0,0.0,1.0,1.0,6.703333333333333,8.642030082718833,1.5492134570950158,primary,-1.503119,60.0,13.9,0.31000000000000005,0.17,6.523,-12.555,47.0,44.22222222222222,1.617802197617893,10.975999999999999,70.0,22.0,31.0,0.0,27.334752225789117,Santiago_Echavarria_01,GHW284,1.2765957446808511,0,2020-12-08 18:07:52,1564,2,1857.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.3433333333333333,0.4399210787806781,0.0,0.0,1.0,1.0,0.4772727272727273,0.5312296666016366,7.059397489143264,5.366416666666666,0.0,0.5859383,0.0,0.0,0.0,1.0,1.0,9.335833333333333,11.24657389188172,5.974513698994997,primary,-0.364790475,60.0,16.68,1.0,0.75,7.841,-17.877,44.0,28.666666666666668,13.6218778278017,7.6025,70.0,22.166666666666668,66.0,0.0,2.1044577721993045,Santiago_Echavarria_01,GHW284,1.3636363636363635,0,2020-12-08 18:09:35,1564,6,1857.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.32076923076923075,0.4366412959189443,0.0,0.0,1.0,1.0,0.295,0.3993084299413453,13.973051104170603,6.754846153846155,0.10000000000000142,0.5527793418800001,0.18090401073944237,0.0,0.0,1.0,1.0,12.213846153846154,20.985504690156766,8.379688929353236,primary,-0.23181936153846155,52.5,73.66,0.87,0.87,47.856,-12.454,50.0,18.76923076923077,17.418618889672874,3.694,70.0,23.0,100.0,0.31,1.0775384023333012,Santiago_Echavarria_01,GHW284,1.05,0,2020-12-08 18:16:04,1564,5,1858.0,1,"(-2.5, 0.0]",
0.0,0.0,1.0,1.0,0.4025,0.4486855803343808,0.0,0.0,1.0,1.0,0.5633333333333334,0.692290882986817,10.182368152227655,7.72775,0.09999999999999787,0.5769912,0.17331286854981126,3.3333333333333335,0.0,2.325,1.0,57.61,68.64584874557237,47.52289524145177,trunk,0.1567277,60.0,139.5,0.56,0.8,16.448,-11.913,101.0,81.75,18.34904629674251,7.09475,69.0,23.0,18.0,0.0,4.455272425494561,Santiago_Echavarria_01,GHW284,0.594059405940594,0,2020-12-08 18:17:41,1564,0,1860.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.45,0.5755432216610669,0.0,0.0,1.0,1.0,0.6666666666666666,0.6014981296729026,25.368361618115976,22.721249999999998,0.10000000000000142,0.5508155,0.1815489941731876,0.0,0.0,1.0,1.0,40.8825,43.695050849609956,26.282491362002762,trunk,0.05962999999999996,60.0,50.42,1.01,0.38,17.985,-42.294,68.0,63.0,5.1478150704935,17.06025,69.0,23.0,26.0,0.0,12.238201865701528,Santiago_Echavarria_01,GHW284,0.8823529411764706,0,2020-12-08 18:18:10,1564,0,1860.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.21599999999999997,0.24620316813558676,0.0,0.0,1.0,1.0,0.3125,0.2646105629032976,19.57779188774873,17.699599999999997,0.09999999999999787,0.5300246,0.18867048812450946,0.0,0.0,1.0,1.0,21.608,16.254514942009187,4.301116348525113,trunk,0.6561893000000001,60.0,47.58,0.42000000000000004,0.33,29.52,-17.175,68.0,60.6,5.499090833947008,39.43,69.0,23.0,25.0,0.0,11.020003456917616,Santiago_Echavarria_01,GHW284,0.8823529411764706,0,2020-12-08 18:18:38,1564,0,1861.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.21000000000000002,0.009999999999999995,0.0,0.0,1.0,1.0,0.013333333333333327,0.016329931618554512,4.23265515811293,4.12875,0.0,0.6566125999999999,0.0,0.0,0.0,1.0,1.0,7.0625,8.114380367594313,0.13250727652975636,trunk,0.235809,60.0,16.35,0.01999999999999999,-0.2,4.374,-5.223,62.0,57.75,3.2691742076555053,7.58775,69.0,23.0,23.0,0.0,17.665011508033256,Santiago_Echavarria_01,GHW284,0.967741935483871,0,2020-12-08 18:19:07,1564,0,1861.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.158,0.1840652058374966,0.0,0.0,1.0,1.0,0.2375,0.2446809146623414,14.599421733753703,13.5742,0.0,0.6923423000000001,0.0,0.0,0.0,1.0,1.0,21.517999999999997,25.99089178924032,6.35947517588126,trunk,0.473939,60.0,54.15,0.30000000000000004,0.29,24.412,-14.853,72.0,59.8,9.88736567544662,23.763,68.4,23.0,35.0,0.0,6.048122620618943,Santiago_Echavarria_01,GHW284,0.8333333333333334,0,2020-12-08 18:20:26,1564,0,1863.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.25,0.35022215172024107,0.0,0.0,1.0,1.0,0.42400000000000004,0.5507449500449368,11.71648336034893,10.470333333333334,0.09999999999999787,0.57585,0.17365633411478315,0.0,0.0,1.0,1.0,25.92,34.83728558120834,19.186459107123788,trunk,0.44577549999999994,80.0,98.06,1.16,0.71,19.92,-12.169,69.0,51.0,8.48528137423857,16.916249999999998,68.0,23.5,33.0,0.0,6.0104076400856545,Santiago_Echavarria_01,GHW284,1.1594202898550725,0,2020-12-08 18:21:23,1564,0,1863.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.182,0.16302147097851868,0.0,0.0,1.0,1.0,0.19,0.2583602136552763,8.482187934725332,6.2096,0.0,0.6152738,0.0,0.0,0.0,1.0,1.0,14.827999999999998,15.906054947723524,4.109491754706414,trunk,0.4911046,65.0,19.68,0.5,0.16,16.967,-9.621,66.0,58.4,4.841487374764082,0.9039999999999997,68.0,23.0,26.0,0.0,12.062408817671603,Santiago_Echavarria_01,GHW284,0.9848484848484849,0,2020-12-08 18:21:55,1564,1,1864.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.26857142857142857,0.25944996765134837,0.0,0.0,1.0,1.0,0.20833333333333334,0.3524556709715422,4.958096343047276,4.412142857142857,0.10000000000000142,0.6326233000000001,0.15807195213960884,0.0,0.0,1.0,1.0,13.700000000000001,22.724029356698203,8.009213014092087,trunk,0.5444285999999999,65.0,64.25,0.88,0.45,1.5490000000000002,-13.05,62.0,51.0,7.211102550927978,6.1385000000000005,68.0,23.0,34.0,0.0,7.072427501871672,Santiago_Echavarria_01,GHW284,1.0483870967741935,0,2020-12-08 18:22:41,1564,0,1865.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.155,0.15571519586161853,0.0,0.0,1.0,1.0,0.21600000000000003,0.24920674148184677,13.076181039712372,12.697833333333334,0.0,0.6121494000000001,0.0,0.0,0.0,1.0,1.0,10.92,13.708270820526158,3.4161935025340058,trunk,0.20569233333333334,50.0,21.92,0.32,0.15,24.715999999999998,-13.027999999999999,64.0,57.0,5.887840577551898,18.69425,68.0,23.0,16.0,0.0,9.680968641936294,Santiago_Echavarria_01,GHW284,0.78125,0,2020-12-08 18:23:01,1564,3,1865.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.25999999999999995,0.31014333603817584,0.0,0.0,1.0,1.0,0.546,0.6275029880406945,14.42667279054861,12.707833333333333,0.09999999999999787,0.6672583999999999,0.14986697807026167,1.875,0.0,1.1066666666666667,1.0,19.133333333333336,24.895780097572093,15.622176400830542,trunk,0.04898583333333332,50.0,66.4,0.76,0.34,31.01,-10.722999999999999,61.0,46.333333333333336,8.034647195462632,19.396500000000003,68.0,23.0,32.0,0.0,5.7666917048329065,Santiago_Echavarria_01,GHW284,0.819672131147541,0,2020-12-08 18:23:37,1564,5,1865.0,6,"(0.0, 2.5]",
0.0,0.0,1.0,1.0,0.142,0.11956588142108097,0.0,0.0,1.0,1.0,0.1375,0.16269219403523943,19.723316946193407,18.729599999999998,0.10000000000000142,0.5594887,0.17873461966256232,0.0,0.0,1.0,1.0,23.694,4.224905206037172,0.6873590975610928,trunk,0.3611612,65.0,29.02,0.19000000000000003,0.29,46.659,-10.981,66.0,55.2,5.5641710972974225,21.857000000000003,67.4,23.0,24.0,0.0,9.920615134716334,Santiago_Echavarria_01,GHW284,0.9848484848484849,0,2020-12-08 18:24:03,1564,0,1866.0,6,"(0.0, 2.5]",
