,index,num_acc_minuto,num_acc_fr_minuto,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_minuto,num_jerk_freno_minuto,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_potencia,prom_abs_pot,consumption,kms,consumption_per_km,num_current_minuto,num_current_fr_minuto,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,log_max_pot,log_max_jerk,log_prom_abs_current,highway_enc
124,124,0.0,1.9047619047619047,1.0,1.505,0.7264285714285714,0.8225014732323509,0.9523809523809523,1.9047619047619047,1.6666666666666667,1.4333333333333336,0.9353846153846151,1.2616566548760006,32.25535152632404,43.43735714285714,0.5999999999999996,1.3986854,0.4289742353784487,2.857142857142857,0.0,1.873913043478261,1.0,129.21428571428572,96.14432311554822,121.30112508727991,primary,2.812424285714286,217.25,2.5,0.93,73.757,91.0,65.78571428571429,12.441732326999457,4.300775905969999,0.9162907318741551,4.861472155780037,0
125,125,0.0,1.8461538461538463,1.0,1.145,0.5818181818181819,0.7098317807937268,0.0,0.0,1.0,1.0,0.718,1.006616113520939,29.098161933373497,29.359636363636366,0.5999999999999996,1.4264043,0.4206381037970789,1.8461538461538463,0.0,1.0554347826086956,1.0,88.54545454545455,88.01854612983516,88.60088682297815,primary,4.645408181818181,219.75,2.0300000000000002,0.96,72.188,90.0,72.18181818181819,11.285549891947506,4.279273827099051,0.7080357930536961,4.483516030844164,0
126,126,1.1764705882352942,0.0,1.1,1.0,0.5122222222222221,0.5545190330590027,1.1764705882352942,0.0,1.1866666666666668,1.0,0.8162500000000001,0.9436754937477184,29.103217657159494,40.99300000000001,0.7000000000000011,1.4572703999999999,0.4803501120999927,2.3529411764705883,0.0,1.9043478260869566,1.0,123.41666666666667,88.27663274552835,83.30449499252246,primary,3.2719577777777777,222.0,1.7800000000000002,1.1,75.117,110.0,80.44444444444444,20.316933276894368,4.319046898000304,0.5766133643039939,4.815566164479798,0
127,127,0.0,0.0,1.0,1.0,0.32769230769230767,0.35853581270785606,0.0,0.0,1.0,1.0,0.5741666666666666,0.6590581453019824,30.58715316587831,33.85438461538462,0.5999999999999996,1.3229672000000001,0.4535259831082733,3.9344262295081966,0.0,1.4945652173913044,1.0,102.11538461538461,92.64215448154393,61.05656650938607,primary,3.8963315384615385,221.75,1.04,0.57,72.29,83.0,62.92307692307692,15.991985172066341,4.280685807012206,0.03922071315328133,4.626103395654557,0
128,128,1.0526315789473684,2.1052631578947367,1.24,1.275,0.8936363636363637,1.050336427803134,1.0526315789473684,1.0526315789473684,1.8399999999999999,1.3933333333333333,1.209,1.5080348139217474,40.369533859701505,37.17636363636363,0.5999999999999996,1.3653144,0.43945921906338914,2.1052631578947367,0.0,1.9152173913043478,1.0,111.8409090909091,121.31927602626547,182.95369184739036,primary,3.809311818181818,220.5,2.76,1.24,73.64699999999998,89.0,67.63636363636364,14.38939003066306,4.299283408881464,1.0152306797290584,4.717077406947717,0
129,129,0.0,0.0,1.0,1.0,0.13533333333333336,0.1879952718081554,0.0,0.0,1.0,1.0,0.2035714285714286,0.26333516317283817,5.059808636697637,10.715933333333334,-0.20000000000000284,1.4063654,-0.14221055210829478,0.0,0.0,1.0,1.0,27.416666666666668,12.94593458280329,3.409119795787393,primary,-4.076033333333334,10.0,0.48,0.44,3.895,55.0,50.266666666666666,3.7122705155945175,1.3596936793227117,-0.7339691750802004,3.3111511009773715,0
134,134,0.0,0.0,1.0,1.0,0.11733333333333333,0.1615618216727647,0.0,0.0,1.0,1.0,0.16571428571428573,0.20696544126387628,3.9251807341262075,9.123600000000001,-0.29999999999999716,1.3786150000000001,-0.21760970249126632,0.0,0.0,1.0,1.0,22.95,9.86247095475233,2.0411906531024795,primary,-3.9766653333333326,3.0,0.35,0.38,1.19,58.0,48.666666666666664,5.5763104374880434,0.17395330712343798,-1.0498221244986778,3.133317936506554,0
135,135,0.0,0.0,1.0,1.0,0.168125,0.24742344144199432,0.0,0.0,1.0,1.0,0.20133333333333334,0.27515329060967697,4.134533736087269,5.7458124999999995,-0.20000000000000284,1.3660629999999998,-0.1464061320744379,0.0,0.0,1.0,1.0,14.484375,10.428970598020449,2.869565577716897,primary,-3.5026622499999998,11.25,0.53,0.62,4.449,49.0,39.3125,7.13413157527483,1.4926793518239048,-0.6348782724359695,2.6730704822061835,0
136,136,0.0,0.0,1.0,1.0,0.10642857142857144,0.11877993715012546,0.0,0.0,1.0,1.0,0.11076923076923076,0.14594722236471763,3.3029821041919445,9.136785714285713,-0.10000000000000142,1.3199296,-0.07576161637711694,0.0,0.0,1.0,1.0,22.964285714285715,8.303091383973335,1.2118131245313275,primary,-3.268282857142857,1.0,0.33999999999999997,0.21,0.39799999999999996,56.0,49.857142857142854,4.4868550379824095,-0.9213032736976995,-1.07880966137193,3.1339402140624153,0
137,137,0.0,0.0,1.0,1.0,0.18857142857142856,0.21326901666530879,0.0,0.0,1.0,1.0,0.2153846153846154,0.26746232384123975,4.915066931780029,6.153642857142858,-0.10000000000000142,1.3598564,-0.0735371764253942,0.0,0.0,1.0,1.0,15.464285714285714,12.354820178078395,3.304448915469487,primary,-2.6217349285714286,15.5,0.53,0.35,6.138,56.0,45.42857142857143,5.154748157905347,1.8144989561975444,-0.6348782724359695,2.738533217827286,0
138,138,0.0,0.0,1.0,1.0,0.26692307692307693,0.35745980863993565,0.0,0.0,1.0,1.0,0.36333333333333334,0.46530455975987745,3.4086700993428285,7.288153846153847,-0.09999999999999432,1.3738563000000001,-0.07278781630945995,0.0,0.0,1.0,1.0,18.326923076923077,8.571272716249982,3.9882522778165472,primary,-2.781282307692308,3.25,0.62,0.56,1.29,64.0,56.30769230769231,7.261595501731643,0.25464221837358075,-0.4780358009429998,2.9083711850727747,0
139,139,0.4580152671755725,0.916030534351145,1.21,1.395,0.49409090909090914,0.7014561301174428,0.0,0.0,1.0,1.0,0.6223809523809523,0.8874624325350329,18.23797476024605,9.622545454545453,0.20000000000000284,1.382532205,0.14466209125305898,0.4580152671755725,0.0,1.623913043478261,1.0,24.772727272727273,47.55652899879493,42.20463290819338,primary,0.34345969545454547,186.75,1.3399999999999999,1.21,70.778,85.0,31.681818181818183,25.761518669438804,4.25954821794844,0.2926696139628199,3.2097433413049283,0
140,140,0.0,1.0843373493975903,1.0,1.6766666666666665,0.5088,0.7443283146569127,0.3614457831325301,0.7228915662650602,1.6666666666666667,1.2833333333333334,0.7600000000000001,1.0059600168771896,10.458076489756614,7.511239999999999,0.29999999999999716,1.301241393393,0.2305490753085745,0.0,0.0,1.0,1.0,19.95,27.039515528204277,27.200671497103404,primary,0.1730016616,54.25,2.5,0.94,20.995,45.0,24.28,15.775825387809878,3.044284314136157,0.9162907318741551,2.9932291433358724,0
141,141,0.0,0.0,1.0,1.0,0.3533333333333333,0.4456798801332135,0.0,0.0,1.0,1.0,0.4178260869565218,0.5249455818407656,25.12503988374391,16.550416666666667,0.30000000000000426,1.56212299,0.19204633816957284,0.44776119402985076,0.0,1.6347826086956523,1.0,42.75,65.2006784644318,34.226808092923825,primary,0.49134231166666664,188.0,1.18,0.87,72.47399999999998,82.0,35.875,25.631693187383735,4.283227876851196,0.16551443847757333,3.755369195382769,0
142,142,0.0,0.0,1.0,1.0,0.15533333333333335,0.19928762017635607,0.0,0.0,1.0,1.0,0.21642857142857144,0.26579203931507295,6.762791427608375,5.328,0.0,1.3959477000000002,0.0,0.0,0.0,1.0,1.0,13.75,17.441139106530095,4.635715931102503,primary,-0.55361,23.25,0.4,0.44,8.986,56.0,50.6,6.822232562941339,2.195667810647968,-0.916290731874155,2.6210388241125804,0
143,143,0.5607476635514018,0.0,1.07,1.0,0.23190476190476192,0.30281970418490006,0.0,0.0,1.0,1.0,0.2835,0.3863609064074677,5.755497837767314,5.041761904761905,0.10000000000000142,1.4318889000000001,0.06983782051805934,0.0,0.0,1.0,1.0,13.023809523809524,14.867250835049845,5.7441245084170385,primary,-0.5134306666666666,27.75,1.03,1.07,10.739,55.0,39.142857142857146,11.123334546284736,2.3738819748760793,0.02955880224154443,2.5667791841386127,0
144,144,0.0,0.0,1.0,1.0,0.23358974358974363,0.3121093218679061,0.0,0.0,1.0,1.0,0.2884210526315789,0.39579822218774635,4.655928885657208,2.74025641025641,0.20000000000000284,1.397576726536,0.14310484440859145,0.0,0.0,1.0,1.0,7.089743589743589,12.047227222920789,4.768271117123869,primary,-0.23056878974358974,34.5,0.99,0.99,13.3,61.0,18.41025641025641,20.77285418485277,2.5877640352277083,-0.01005033585350145,1.958649174832743,0
145,145,0.0,0.4838709677419355,1.0,1.0,0.2840909090909091,0.36005537911973745,0.0,0.0,1.0,1.0,0.31000000000000005,0.4073363505683369,9.723330085864497,7.4857272727272735,0.0,1.3046088745700002,0.0,0.0,0.0,1.0,1.0,19.329545454545453,25.131403114841422,10.236934029461239,primary,-0.8278607560909091,47.5,0.95,0.52,18.264,57.0,29.863636363636363,21.441604982893054,2.9049319092274946,-0.05129329438755058,2.9616347779176553,0
146,146,0.5714285714285714,0.5714285714285714,1.23,1.04,0.3465,0.487518973989731,0.0,0.0,1.0,1.0,0.4852631578947369,0.6220108575621552,8.458820600266918,6.40695,0.10000000000000142,1.3741725999999999,0.07277106238328536,0.0,0.0,1.0,1.0,16.675,21.906534413274958,13.626102256616022,primary,-0.172877805,45.75,1.16,1.23,17.567999999999998,51.0,37.1,13.905318936897569,2.86607906532712,0.14842000511827322,2.8139105918016876,0
147,147,0.7142857142857143,0.7142857142857143,1.15,1.24,0.5929999999999999,0.7325714982170682,0.7142857142857143,0.7142857142857143,1.1733333333333331,1.0333333333333332,0.8766666666666666,1.0426012104110647,29.786043364132805,29.070500000000003,0.30000000000000426,1.40588333282,0.2133889726100155,1.4285714285714286,0.0,1.5304347826086957,1.0,76.075,78.0128394881253,81.33628087792354,trunk,-0.30057730000000005,179.0,1.7599999999999998,1.15,67.125,96.0,65.3,23.565747271080635,4.206556552829029,0.5653138090500603,4.331719695783034,4
148,148,0.0,1.25,1.0,1.29,0.35333333333333333,0.5303457991411517,0.0,1.25,1.0,1.0733333333333335,0.7000000000000001,0.9042919882427357,12.66840913015083,14.99,0.10000000000000142,1.4946836000000003,0.06690379154491385,0.0,0.0,1.0,1.0,38.708333333333336,32.640215694072175,29.516285546664275,trunk,0.5511028333333333,12.5,1.1300000000000001,0.32,4.838,85.0,65.83333333333333,15.432649372893387,1.5765014121878356,0.1222176327242493,3.656054908465893,4
149,149,0.0,0.0,1.0,1.0,0.36846153846153845,0.3953262453173156,0.0,0.0,1.0,1.0,0.45416666666666666,0.5502442639410247,23.17402633382275,18.750307692307693,0.0,1.5467739,0.0,1.0344827586206897,0.0,1.1282608695652174,1.0,49.25,60.78346352314767,33.44575214608051,trunk,0.11590476923076921,129.75,0.86,0.97,50.148,87.0,67.3076923076923,11.138406643865295,3.914978633253779,-0.15082288973458366,3.8969093676180977,4
150,150,0.967741935483871,0.967741935483871,1.32,2.22,0.6541666666666667,0.918895396658401,0.967741935483871,0.0,2.36,1.0,0.7981818181818183,1.2509804419397221,23.4216235825584,16.328583333333334,0.10000000000000142,1.3288191000000003,0.07525478825522706,0.967741935483871,0.967741935483871,1.4086956521739131,1.1125,42.666666666666664,61.364943167903284,76.76634372378959,trunk,-0.1602127499999999,162.0,3.54,1.32,60.993,71.0,50.833333333333336,14.788406597634841,4.110759103490195,1.264126727145683,3.7534179752515073,4
151,151,1.2765957446808511,0.0,1.425,1.0,0.5562499999999999,0.6857158668136534,1.2765957446808511,0.6382978723404256,1.2933333333333332,1.5466666666666669,0.8713333333333334,1.1086055304851326,17.312545135320224,15.494499999999999,0.10000000000000142,1.3146787999999998,0.07606420670965519,0.0,0.0,1.0,1.0,40.671875,45.58686066438854,50.53784584999628,trunk,0.2030256875,106.5,1.98,1.79,39.830999999999996,56.0,42.625,8.663140308225419,3.6846455035818746,0.6830968447064438,3.7055368216348934,4
153,153,0.0,0.0,1.0,1.0,0.605,0.8138727719299182,0.0,0.0,1.0,1.0,0.6663636363636363,0.7301556496578471,20.60873349439639,16.45025,0.10000000000000142,1.4358514,0.06964509001419047,0.0,0.0,1.0,1.0,43.166666666666664,54.07253037972855,39.48136354805437,trunk,-0.07068157499999997,91.75,1.5399999999999998,0.76,34.269,79.0,52.25,21.963295828184886,3.53424115541992,0.43178241642553766,3.765068592471483,4
154,154,0.0,0.0,1.0,1.0,0.083,0.09585927185202275,0.0,0.0,1.0,1.0,0.08,0.11046478685899172,3.677707003011523,8.398,0.09999999999999432,1.3007893000000001,0.0768764011204538,0.0,0.0,1.0,1.0,22.1,9.701288574204975,1.0716507746071242,trunk,0.16348915000000003,36.5,0.2,0.19,13.87,72.0,65.8,5.692099788303083,2.6297282343267403,-1.6094379124341003,3.095577608523707,4
155,155,0.0,0.0,1.0,1.0,0.3346153846153846,0.38701100086806245,0.0,0.0,1.0,1.0,0.2833333333333334,0.35689634349485844,9.616279955238138,7.941384615384616,0.0,1.3367398000000004,0.0,0.0,0.0,1.0,1.0,20.826923076923077,25.213393993796043,8.998568123481034,trunk,-0.3921064615384615,53.25,0.72,0.83,20.315,63.0,40.38461538461539,12.359466422803626,3.01135952943969,-0.3285040669720361,3.0362465284195634,4
156,156,0.0,0.0,1.0,1.0,0.29900000000000004,0.3578002235885271,0.0,0.0,1.0,1.0,0.41222222222222227,0.5030376860437465,11.991270733746278,9.1329,0.10000000000000142,1.3670764,0.073148801339853,0.0,0.0,1.0,1.0,24.125,31.729727780111823,15.961248841305434,trunk,0.023924168000000023,68.5,0.9400000000000001,0.66,25.721999999999998,75.0,59.1,10.979273402390728,3.247346656843895,-0.06187540371808741,3.1832486472250494,4
157,157,0.0,0.0,1.0,1.0,0.12363636363636363,0.13845666446178853,0.0,0.0,1.0,1.0,0.137,0.16837161280928564,7.022103302671389,6.444454545454545,0.10000000000000142,1.3321991999999998,0.07506384931022435,0.0,0.0,1.0,1.0,16.977272727272727,18.48779472297895,3.112819814794966,trunk,0.05552550909090909,25.5,0.23,0.25,9.665,61.0,57.18181818181818,3.1880458534400606,2.268511112660294,-1.4696759700589417,2.831875551214556,4
158,158,0.0,0.0,1.0,1.0,0.19000000000000003,0.232952069462082,0.0,0.0,1.0,1.0,0.32875,0.37553087423006914,8.073495442908644,8.144777777777778,0.0,1.3073134,0.0,0.0,0.0,1.0,1.0,21.52777777777778,21.269689498392417,7.987425091933425,trunk,0.7185755,29.75,0.49,0.11,11.245,72.0,64.55555555555556,4.850544070285083,2.419923585411279,-0.7133498878774648,3.069344090897237,4
159,159,0.0,0.0,1.0,1.0,0.059,0.07475961476626268,0.0,0.0,1.0,1.0,0.08666666666666667,0.1056315515902234,3.7676418367461633,6.8917,0.10000000000000142,1.3979571,0.07153295333597964,0.0,0.0,1.0,1.0,18.275,10.003780535377613,1.0567148597200131,trunk,0.05019734999999996,32.75,0.18000000000000002,0.2,12.347000000000001,63.0,60.7,1.3374935098492586,2.5134131185856066,-1.7147984280919266,2.9055340056358423,4
160,160,0.0,0.0,1.0,1.0,0.1522222222222222,0.16753109164172084,0.0,0.0,1.0,1.0,0.13,0.1576982878791016,6.714593708234823,7.0008888888888885,0.10000000000000142,1.3777096999999998,0.07258423164183386,0.0,0.0,1.0,1.0,18.555555555555557,17.785545178148197,2.8047500235903815,trunk,0.3904736666666666,39.0,0.17,0.16,14.625,74.0,62.888888888888886,8.403041777303686,2.68273239311792,-1.7719568419318752,2.920769235080536,4
161,161,0.0,0.0,1.0,1.0,0.1293220338983051,0.19597383875262048,0.0,0.0,1.0,1.0,0.20379310344827586,0.27729112609097145,2.388979494228388,1.6595762711864406,0.10000000000000142,1.32736547,0.07533720159226488,0.0,0.0,1.0,1.0,4.389830508474576,6.338654482556904,1.7576526393697878,trunk,0.18908336949152543,36.75,0.73,0.74,13.8,36.0,11.525423728813559,7.504839661967539,2.624668592163159,-0.31471074483970024,1.4792906177938183,4
162,162,0.5714285714285714,1.1428571428571428,1.12,1.7999999999999998,0.5204761904761904,0.7482560222476875,1.1428571428571428,1.1428571428571428,1.24,1.4833333333333332,0.8379999999999999,1.1164009136506472,25.05953966555318,23.710809523809523,0.7000000000000028,1.3077731000000001,0.5352610479600802,1.7142857142857142,0.0,1.4152173913043478,1.0,64.4047619047619,68.43285228681356,76.39849881671843,secondary,4.319136666666667,201.75,1.93,1.42,72.832,56.0,36.04761904761905,14.924731791480175,4.288155419063811,0.6575200029167941,4.165187572997214,2
163,163,0.594059405940594,1.188118811881188,1.04,1.78,0.4122857142857143,0.7031356010538705,0.594059405940594,0.594059405940594,1.9466666666666665,1.49,0.8014705882352942,1.1749293212932437,13.640346265998039,13.845000000000002,0.6999999999999993,1.3256310999999998,0.5280503754023268,0.297029702970297,0.0,1.7739130434782608,1.0,37.48571428571429,36.94111143814861,43.40319498984203,secondary,6.527491199999999,204.0,3.62,1.06,75.27600000000002,56.0,22.228571428571428,10.290160103612733,4.321161358902607,1.2864740258376797,3.6239599080146205,2
164,164,0.0,0.821917808219178,1.0,3.16,0.6166666666666667,0.955927472841603,0.821917808219178,0.821917808219178,2.7266666666666666,1.906666666666667,1.0171428571428571,1.502353935309112,30.925718164372874,28.230133333333338,0.6000000000000014,1.3041704999999997,0.46006254550306236,1.643835616438356,0.821917808219178,1.575,1.16,77.86666666666666,85.60049973893585,128.6022476472169,secondary,6.261338866666667,200.75,4.09,0.96,71.969,72.0,44.733333333333334,19.166438922042378,4.276235470744843,1.4085449700547104,4.354997962285962,2
165,165,0.4411764705882353,0.4411764705882353,1.01,1.59,0.46875,0.7304268871694141,0.4411764705882353,0.4411764705882353,1.1133333333333335,1.2666666666666668,0.6726666666666666,0.9857779781584808,25.905885086392534,23.434250000000002,1.0,1.4282617,0.7001517999117389,0.4411764705882353,0.0,1.7652173913043478,1.0,64.21875,71.01826349608952,70.00824020150137,residential,7.295268999999999,203.0,1.6700000000000002,1.01,74.298,57.0,36.75,9.719396414730015,4.308084033461016,0.5128236264286639,4.162295224130609,1
167,167,0.5357142857142857,0.5357142857142857,1.39,1.12,0.5833333333333334,0.7023175919767353,0.5357142857142857,0.5357142857142857,1.2666666666666666,1.3933333333333333,0.8290909090909092,1.0592567174148246,33.606634695791676,30.37275,0.8000000000000007,1.4050976,0.569355466837322,1.0714285714285714,0.0,1.7130434782608697,1.0,85.39583333333333,94.93106737039953,100.55637080345498,residential,5.768586249999999,205.75,1.9,1.39,72.321,69.0,48.166666666666664,14.083086782851739,4.2811145434219515,0.6418538861723947,4.447297309596447,1
171,171,0.0,0.0,1.0,1.0,0.29315789473684206,0.35348365240952184,0.0,0.0,1.0,1.0,0.34722222222222227,0.4447752241301217,5.022112953253387,6.550157894736843,-0.1999999999999993,1.31800654,-0.15174431532031646,0.0,0.0,1.0,1.0,17.736842105263158,13.597014704127739,6.047615262528976,residential,-4.022498578947368,12.0,1.2,0.8,4.404,54.0,33.68421052631579,11.738127011197067,1.4825132188604335,0.1823215567939546,2.8756439511859213,1
173,173,0.0,0.0,1.0,1.0,0.28380952380952373,0.37585337518397804,0.0,0.0,1.0,1.0,0.43949999999999995,0.5593324145800956,7.7149443184468085,11.804238095238096,-0.40000000000000213,1.3378645400000002,-0.29898393151223074,0.0,0.0,1.0,1.0,31.714285714285715,20.675709838461724,11.564594707104236,secondary,-5.978803809523809,1.25,1.3599999999999999,0.83,0.46299999999999997,49.0,35.19047619047619,11.634513516340284,-0.7700282248959031,0.30748469974796055,3.4567672328169663,2
174,174,0.6451612903225806,1.2903225806451613,1.12,1.63,0.5916666666666666,0.7435087403074562,0.6451612903225806,1.935483870967742,1.54,1.2533333333333332,1.0805882352941174,1.2515775512456297,17.049078020037722,14.382333333333333,0.3000000000000007,1.39413322,0.21518746967380972,0.6451612903225806,0.0,1.184782608695652,1.0,39.388888888888886,46.88418222822998,58.67918998536195,secondary,1.842273211111111,136.25,2.31,1.12,49.254,58.0,43.22222222222222,10.989596982149315,3.896990582594184,0.8372475245337022,3.673483768635963,2
175,175,0.6666666666666666,0.0,1.07,1.0,0.392,0.48973870584220724,0.0,0.0,1.0,1.0,0.5489473684210527,0.6440514079376599,9.073240504224497,7.017349999999999,0.0,1.36454873,0.0,0.0,0.0,1.0,1.0,19.025,24.57356303021603,15.826637867655462,secondary,-1.9838092850000002,38.5,1.21,1.07,14.187000000000001,49.0,37.0,8.891154681982952,2.6523260523298484,0.1906203596086497,2.9457539037477494,2
176,176,0.44776119402985076,0.44776119402985076,1.08,1.29,0.38000000000000006,0.5409461011136126,0.0,0.0,1.0,1.0,0.4527272727272727,0.5978231862210356,10.943952820202254,8.831652173913044,0.20000000000000284,1.3511097637599998,0.14802646340399714,0.0,0.0,1.0,1.0,22.91304347826087,28.404800707162348,16.98104846272932,secondary,0.6058050869565218,71.0,1.08,1.08,27.193,57.0,31.130434782608695,21.72619773416853,3.3029595872398243,0.0769610411361284,3.1317063326122128,2
178,178,0.0,0.0,1.0,1.0,0.491,0.5547693214300877,0.0,0.0,1.0,1.0,0.5444444444444445,0.6613976969874078,12.452635104266085,9.3912,0.09999999999999432,1.4656149,0.06823074738118064,0.0,0.0,1.0,1.0,24.575,32.61105065771417,21.568873801351845,residential,-0.38061873000000007,40.75,1.25,0.88,15.505,73.0,40.6,16.29723902997069,2.7411625525524124,0.22314355131420976,3.20172966603323,1
180,180,0.4411764705882353,0.0,1.17,1.0,0.240625,0.38035294053681246,0.0,0.0,1.0,1.0,0.334,0.5002665955934562,23.5605641880532,27.351000000000003,0.9000000000000021,1.3187507869900001,0.6824640477024615,0.8823529411764706,0.0,1.0205217391304349,1.0,66.96312499999999,36.62153118705409,18.320528732367134,primary,7.316600625,118.67,1.17,1.17,53.943999999999996,58.0,34.4375,18.12537355936883,3.9879464714322808,0.1570037488096647,4.20414209474575,0
181,181,0.0,0.0,1.0,1.0,0.48100000000000004,0.49819775190179255,0.0,0.0,1.0,1.0,0.5877777777777777,0.599332962550868,30.598570940650152,25.7605,0.7000000000000028,1.3797763,0.5073286155154302,1.188118811881188,0.0,1.2111304347826086,1.0,88.207,47.70088281153715,28.588711411730337,primary,3.166185,153.93,1.1,1.1,71.638,73.0,57.7,15.304683379061894,4.271625659438214,0.09531017980432493,4.479686324942869,0
182,182,0.0,0.0,1.0,1.0,0.3888888888888889,0.42468288823021294,0.0,0.0,1.0,1.0,0.38125000000000003,0.44297114748028454,27.480654779968447,43.41411111111111,0.5999999999999979,1.4248910999999997,0.4210848113234745,0.8450704225352113,0.0,1.29,1.0,93.14333333333333,56.346191826363324,24.959737249468393,primary,4.233991111111112,188.82,0.73,0.86,72.65,94.0,63.333333333333336,22.06807649071391,4.285653390016292,-0.31471074483970024,4.534139525332709,0
183,183,0.0,0.0,1.0,1.0,0.3676923076923077,0.4254506834213205,0.0,0.0,1.0,1.0,0.385,0.45904792778096715,23.238001375272354,19.757538461538463,0.6000000000000014,1.4194384999999998,0.42270235730537215,1.2903225806451613,0.0,1.195782608695652,1.0,63.34923076923076,44.29860155138404,20.33518124575758,primary,3.6524607692307685,140.28,0.8,0.66,64.638,74.0,50.38461538461539,15.04182203911515,4.1688024731401105,-0.2231435513142097,4.148662764139847,0
184,184,0.0,0.0,1.0,1.0,0.15,0.1711023085758927,0.0,0.0,1.0,1.0,0.20333333333333334,0.24235470383125599,17.945708824395876,19.6815,0.3999999999999986,1.3673642,0.2925336205233387,0.0,0.0,1.0,1.0,46.418,22.914601371178158,5.553461428723175,secondary,2.6618621,72.0,0.44,0.15,35.574,68.0,59.6,5.103375789067903,3.5716150339532855,-0.8209805520698302,3.837687315040903,2
185,185,0.0,0.0,1.0,1.0,0.31461538461538463,0.37327274797217413,0.0,0.0,1.0,1.0,0.4216666666666667,0.5314497990298698,15.60460934672526,14.486769230769228,0.10000000000000142,1.3516443999999999,0.0739839561352094,1.0,0.0,1.0403478260869565,1.0,27.58076923076923,41.431471958392365,22.018747445799306,secondary,0.13441676923076923,119.64,0.9400000000000001,0.81,24.371,75.0,60.15384615384615,10.122961966458185,3.193393900853509,-0.06187540371808741,3.317118762867047,2
186,186,0.0,0.0,1.0,1.0,0.36899999999999994,0.4223375427309298,0.0,0.0,1.0,1.0,0.4822222222222222,0.5933146064460424,24.66970343559079,25.976800000000004,0.5,1.333076,0.3750723889710714,0.8333333333333334,0.0,1.394608695652174,1.0,61.31699999999999,48.602365590575936,28.836493412719236,secondary,2.8277688000000003,160.38,0.68,0.83,69.328,116.0,66.2,29.347723742888288,4.2388488649975535,-0.3856624808119846,4.116057129127751,2
187,187,0.0,0.0,1.0,1.0,0.18272727272727274,0.17310485046987661,0.0,0.0,1.0,1.0,0.15400000000000003,0.20975223479143196,6.941193745428105,6.0876363636363635,-0.10000000000000142,1.4247756999999999,-0.0701864861956878,0.0,0.0,1.0,1.0,11.033636363636363,9.300294583444277,1.9507575730960869,secondary,-1.4597263636363635,4.05,0.48,0.26,3.78,75.0,63.0,8.148619514985345,1.3297240096314962,-0.7339691750802004,2.4009484583198994,2
188,188,0.0,0.0,1.0,1.0,0.17083333333333336,0.1880805826116975,0.0,0.0,1.0,1.0,0.2109090909090909,0.26209896560000967,13.519646243728255,10.639999999999999,0.0,1.534799,0.0,0.0,0.0,1.0,1.0,24.438333333333336,26.836825238632247,7.033904135033745,secondary,-1.7156536666666664,38.2,0.39,0.3,31.406,76.0,62.666666666666664,8.037789534819918,3.446998957462762,-0.941608539858445,3.196152937760933,2
189,189,0.0,0.0,1.0,1.0,0.19909090909090912,0.2495019832975712,0.0,0.0,1.0,1.0,0.264,0.40224867930174735,9.842166707800281,8.780636363636363,0.09999999999999432,1.3482995,0.07416749765166739,0.0,0.0,1.0,1.0,20.14363636363636,17.982073304560252,7.233265237866569,secondary,0.7685557272727273,41.55,0.94,0.59,15.562999999999999,65.0,55.27272727272727,6.435695907839479,2.7448963022228727,-0.06187540371808753,3.0028884252941563,2
190,190,0.46153846153846156,0.0,1.4,1.0,0.3128571428571429,0.4368117845793452,0.46153846153846156,0.0,1.0466666666666666,1.0,0.33799999999999997,0.5065224575475404,13.453791633746343,7.840285714285714,0.10000000000000142,1.39876405,0.07149168582077972,0.0,0.0,1.0,1.0,15.272380952380953,22.713122471961093,11.504706613076,secondary,0.11342009523809543,57.72,1.5699999999999998,1.4,46.96100000000001,68.0,36.714285714285715,21.76957247431115,3.849317470012022,0.45107561936021656,2.7260460306108287,2
191,191,0.0,0.0,1.0,1.0,0.08714285714285715,0.11725604287983087,0.0,0.0,1.0,1.0,0.11461538461538463,0.12908874980200166,6.509900710863886,11.09,-0.29999999999999716,1.3441264999999998,-0.2231932783112283,0.0,0.0,1.0,1.0,24.82071428571428,7.0671518452684765,0.9122897963666168,unclassified,-4.392461928571428,-13.07,0.31,0.25,4.6610000000000005,57.0,50.5,3.204564052914338,1.539230017390604,-1.171182981502945,3.2116785579971054,5
194,194,0.0,0.0,1.0,1.0,0.21785714285714283,0.26511934162961864,0.0,0.0,1.0,1.0,0.3161538461538462,0.3705201844712265,11.580198019393597,10.159357142857143,-0.10000000000000142,1.4362700000000002,-0.0696247919959349,0.0,0.0,1.0,1.0,17.697142857142858,24.77428097764259,9.17937115797813,unclassified,-2.3953405714285716,55.23,0.52,0.54,22.872,63.0,55.214285714285715,7.1594861378622525,3.1299134550200107,-0.6539264674066639,2.8734032060496886,5
