,num_acc_min,num_acc_fr_min,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_min,num_jerk_freno_min,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_pot,prom_abs_pot,consumption,kms,consumption_per_km,num_current_min,num_current_fr_min,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,nominal_speed,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,iqr_pot,mean_soc,travel_time,idle_time,traffic_factor,user_id,vehicle_id,speed_ind,passengers,nominal_speed_2,highway_enc,slope_cat,mean_max_pot,mean_std_pot,mean_max_pot_usr,mean_std_pot_usr
276,0.0,0.3448275862068966,1.0,1.02,0.3609090909090909,0.46546342321079043,0.3448275862068966,0.3448275862068966,1.0733333333333333,1.04,0.662,0.8529454847761374,0.023071845211185025,0.01763416037069834,0.10000000000000142,1.29725214,0.0770860166012148,0.0,0.0,1.0,1.0,4.649090909090909,7.025498305905495,5.992367058324495,primary,-0.3485304545454545,52.5,10.2,1.6099999999999999,0.59,0.06365282163190168,51.76,19.753636363636364,19.058799577158947,0.024405073939068846,57.0,174.0,0.0,1.0364575315283837,Ana_Cristina_G,GHW284,1.0142967542503865,1,2756.25,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
277,0.0,0.0,1.0,1.0,0.17095238095238094,0.25867620432658134,0.0,0.0,1.0,1.0,0.2505,0.33996286561917316,0.10193450750907139,0.08500685314417378,0.10000000000000142,1.2328684934379999,0.08111165183655523,0.0,0.0,1.0,1.0,8.74,11.32483679108318,3.8500239681660795,primary,0.25745219047619045,52.5,28.63,0.6,0.72,0.20200665634486203,48.31,22.060000000000002,17.200813657388146,0.12698562668389674,57.0,140.0,0.34285714285714286,1.2824974701429153,Ana_Cristina_G,GHW284,1.0867315255640653,1,2756.25,0,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
278,0.0,0.0,1.0,1.0,0.21875,0.24204532116940414,0.0,0.0,1.0,1.0,0.31428571428571433,0.377613342898121,0.1697463971110602,0.1660314591536933,0.10000000000000142,1.266022,0.07898756893640191,0.0,0.0,1.0,1.0,10.780000000000001,12.933531033712333,4.883873889116704,trunk,-0.06944750000000005,60.0,16.25,0.56,0.16,0.2651413558950102,56.52,47.59375,8.365753010787493,0.2666728638131347,55.0,37.0,0.0,5.689117278340477,Ana_Cristina_G,GHW284,1.0615711252653928,1,3600.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
279,0.0,0.0,1.0,1.0,0.27666666666666667,0.26830745216800983,0.0,0.0,1.0,1.0,0.2945454545454545,0.38829357556679495,0.13845415526854823,0.20058182062003976,0.1999999999999993,1.5450888900000002,0.12944239085169998,0.0,0.0,1.0,1.0,25.16416666666667,18.523536585622324,7.192570252973633,trunk,0.19487700000000005,80.0,45.5,0.73,0.4,0.313357187267607,66.69,47.06916666666666,17.025388619320527,0.18663062162458702,54.916666666666664,81.0,0.0,2.764645654740136,Ana_Cristina_G,GHW284,1.199580146948568,1,6400.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
280,0.0,0.2564102564102564,1.0,1.03,0.135625,0.22560682059725057,0.0,0.0,1.0,1.0,0.16354838709677424,0.2475961432576998,0.07219311040250286,0.04321128637521792,0.0,1.2019093436700001,0.0,0.0,0.0,1.0,1.0,7.50375,14.885298312743853,3.685542453475724,trunk,0.50162333125,65.0,63.63,0.5800000000000001,0.11,0.20249430065710072,67.12,18.611874999999998,18.866362334439966,0.022953570165920978,54.46875,234.0,0.02564102564102564,0.9865110544402399,Ana_Cristina_G,GHW284,0.968414779499404,1,4225.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
281,0.0,0.0,1.0,1.0,0.12346153846153846,0.19166237882177425,0.0,0.0,1.0,1.0,0.17921568627450982,0.2824889378365107,0.02110367539257251,0.027719824429292043,0.10000000000000142,1.2141882329700004,0.0823595528968301,0.0,0.0,1.0,1.0,4.530384615384616,7.420491110001379,2.0962066518895597,trunk,0.10835157692307687,60.0,42.0,1.02,0.97,0.08582539895400297,22.66,8.896538461538462,5.1561292445964,0.02394028795396638,53.55769230769231,357.0,0.047619047619047616,1.72542968562357,Ana_Cristina_G,GHW284,2.64783759929391,1,3600.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
282,0.0,0.0,1.0,1.0,0.26555555555555554,0.28817432995401315,0.0,0.0,1.0,1.0,0.2525,0.3830796261875591,0.09124587213974125,0.12687048844350707,0.09999999999999787,1.4982093,0.06674634845745375,0.0,0.0,1.0,1.0,19.34,17.498560222959583,6.703341909031847,trunk,-0.9958392222222222,60.0,41.14,0.9199999999999999,0.48,0.27390371463054847,67.22,44.89444444444444,19.372790833830784,0.1309934533751082,52.55555555555556,93.0,0.0,2.317396849505291,Ana_Cristina_G,GHW284,0.8925914906277894,1,3600.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
283,0.0,0.0,1.0,1.0,0.215,0.2416896540791287,0.0,0.0,1.0,1.0,0.22600000000000003,0.3349985074593617,0.17243411068769549,0.17198859318679624,0.0,1.2001453999999998,0.0,0.0,0.0,1.0,1.0,19.473333333333333,21.68989447236252,7.266082275192504,trunk,-0.18551766666666666,60.0,11.75,0.38,0.02,0.10563594913869824,79.24,71.46333333333334,7.840196992989963,0.3425625099052751,52.0,47.0,0.0,9.114992059157412,Ana_Cristina_G,GHW284,0.7571933366986371,1,3600.0,4,"(-1.7, 1.7]",0.4186628174817737,0.20060810175167884,0.26302823054197605,0.12730268348233137
284,0.0,0.0,1.0,1.0,0.33599999999999997,0.39433488306260706,0.0,0.0,1.0,1.0,0.5155555555555555,0.6031174158353833,0.24959381396286268,0.31292897460592245,0.3000000000000007,1.2179733000000001,0.246310818143551,1.875,0.0,1.4625,1.0,55.475,44.22615883162362,26.67356662685405,primary,3.4153760000000006,60.0,97.5,1.02,0.68,0.5482493569190632,67.0,51.9,8.525843066817497,0.26218501225206337,80.4,64.0,0.0,6.087374538008366,Juan,FSV110,0.8955223880597015,0,3600.0,0,"(1.7, 5.1]",0.7571228071244832,0.29412788334330897,0.7259008598094068,0.2761289307459298
285,0.0,0.0,1.0,1.0,0.1955555555555556,0.2308438625757438,0.0,0.0,1.0,1.0,0.21375,0.3025903790605379,0.04483388381746639,0.33987284674558377,0.3000000000000007,1.2323914,0.2434291573277781,1.0714285714285714,0.0,1.25,1.0,60.52777777777778,8.020325260483554,2.426873260758526,primary,3.5852677777777777,60.0,75.0,0.69,0.44,0.42002938056981237,68.0,55.0,7.2264944628929335,0.054341863045094946,79.33333333333333,56.0,0.0,7.6108824662383014,Juan,FSV110,0.8823529411764706,0,3600.0,0,"(1.7, 5.1]",0.7571228071244832,0.29412788334330897,0.7259008598094068,0.2761289307459298
