,elevation,location,resolution,end_location,end_elevation,slope,kms,mean_speed,end_lat,end_lng,travel_time,id,mass,user_id,slope_cat,mean_max_power,mean_min_power,mean_consumption_per_km,mean_max_power_usr,mean_min_power_usr,mean_consumption_per_km_usr,mean_soc,consumption_per_km,consumptionWh
21,1728.568969726562,"{'lat': 6.19676, 'lng': -75.5583}",9.543951988220215,"{'lat': 6.197056859588118, 'lng': -75.55803644892654}",1728.7568359375,0.24510800934124877,0.04391482500244738,9.163636363636364,6.197056859588118,-75.55803644892654,17.2522526795329,52,1604,Santiago_Echavarria_01,"(0.0, 5.0]",32.96568354430381,-14.210619620253155,215.49834486982948,45.904058823529404,-20.468647058823528,234.40345008777157,50,180.96444728242068,7.947022034072118
22,1500.77294921875,"{'lat': 6.200053842156232, 'lng': -75.57939829144124}",9.543951988220215,"{'lat': 6.200307684307458, 'lng': -75.57934658283271}",1500.483520507812,-0.5788136152784856,0.028649083297791138,37.96363636363636,6.200307684307458,-75.57934658283271,2.7167234161698497,1,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,134.49878266533503,3.85326682803069
23,1500.483520507812,"{'lat': 6.200307684307458, 'lng': -75.57934658283271}",9.543951988220215,"{'lat': 6.200563684733075, 'lng': -75.57930737932578}",1499.948486328125,-1.0702042900533293,0.02864091977487384,37.96363636363636,6.200563684733075,-75.57930737932578,2.7159492889966574,2,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,101.83211338765298,2.9165653900416255
24,1499.948486328125,"{'lat': 6.200563684733075, 'lng': -75.57930737932578}",9.543951988220215,"{'lat': 6.200819999999999, 'lng': -75.57927}",1499.509155273438,-0.8786670059386354,0.028645484268180324,37.96363636363636,6.200819999999999,-75.57927,2.716382128879169,3,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,114.5651289610296,3.2817735993352235
25,1499.509155273438,"{'lat': 6.20082, 'lng': -75.57927}",9.543951988220215,"{'lat': 6.201293648574183, 'lng': -75.57929519306246}",1498.958862304688,-0.6010699690818341,0.052453640296878934,50.64,6.201293648574183,-75.57929519306246,3.7289317746596398,4,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,146.98857750446876,7.710085972169315
26,1498.958862304688,"{'lat': 6.201293648574183, 'lng': -75.57929519306246}",9.543951988220215,"{'lat': 6.201766095981892, 'lng': -75.57923616046271}",1498.602416992188,-0.38786558240769037,0.05265355058496478,50.64,6.201766095981892,-75.57923616046271,3.7431434065140836,5,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,161.1619787217925,8.485750399000919
27,1498.602416992188,"{'lat': 6.201766095981892, 'lng': -75.57923616046271}",9.543951988220215,"{'lat': 6.202238047258921, 'lng': -75.579172993558}",1498.473754882812,-0.13999383457720682,0.052657898849146005,50.64,6.202238047258921,-75.579172993558,3.743452524820806,6,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,177.63999677406738,9.354148981691463
28,1498.473754882812,"{'lat': 6.202238047258921, 'lng': -75.579172993558}",9.543951988220215,"{'lat': 6.202710000000001, 'lng': -75.57910999999999}",1497.64599609375,-0.9006307883721809,0.052655515917157156,50.64,6.202710000000001,-75.57910999999999,3.7432831220727834,7,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,127.0743733596851,6.69116668910367
29,1498.716918945312,"{'lat': 6.203085748778913, 'lng': -75.5779534138033}",9.543951988220215,"{'lat': 6.202920000000001, 'lng': -75.57757}",1497.916870117188,-0.9916051679140446,0.04622287778603862,20.8125,6.202920000000001,-75.57757,7.9953085900174905,11,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,88.15667355650106,4.0748551478258515
30,1518.18896484375,"{'lat': 6.200493911025462, 'lng': -75.57596853338563}",9.543951988220215,"{'lat': 6.200183600732144, 'lng': -75.5761009658638}",1517.562377929688,-0.9620031769690562,0.03731527389336118,36.0,6.200183600732144,-75.5761009658638,3.7315273893361183,17,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,106.86117971054202,3.987554189466566
31,1517.562377929688,"{'lat': 6.200183600732144, 'lng': -75.5761009658638}",9.543951988220215,"{'lat': 6.199871800381789, 'lng': -75.57623048300847}",1515.60498046875,-3.0006041154758383,0.03734183514550485,36.0,6.199871800381789,-75.57623048300847,3.734183514550485,18,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,-28.660933479511833,-1.0702518531082115
32,1515.60498046875,"{'lat': 6.199871800381789, 'lng': -75.57623048300847}",9.543951988220215,"{'lat': 6.19956, 'lng': -75.57636000000001}",1514.220947265625,-2.1226321581408603,0.037341834706982525,36.0,6.19956,-75.57636000000001,3.734183470698253,19,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,29.704886300202844,1.1092349542118842
33,1760.547729492188,"{'lat': 6.188891646690448, 'lng': -75.56110994345512}",9.543951988220215,"{'lat': 6.191727883574616, 'lng': -75.56014474429385}",1759.702026367188,-0.14623837455531175,0.3313433612155377,27.1728813559322,6.191727883574616,-75.56014474429385,43.898035131100436,41,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,151.36410749964023,50.15349214632077
34,1759.702026367188,"{'lat': 6.191727883574616, 'lng': -75.56014474429385}",9.543951988220215,"{'lat': 6.193928399754443, 'lng': -75.5591716002458}",1750.17919921875,-2.0494163623156414,0.2661172723620561,27.1728813559322,6.193928399754443,-75.5591716002458,35.25655479647001,42,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,24.844641229309026,6.611588156757599
35,1750.17919921875,"{'lat': 6.193928399754443, 'lng': -75.5591716002458}",9.543951988220215,"{'lat': 6.196539999999997, 'lng': -75.55775999999996}",1736.907348632812,-2.3145813101722386,0.3283562893532785,27.1728813559322,6.196539999999997,-75.55775999999996,43.50229282599573,43,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,7.217005825698166,2.3697492531672437
36,1736.907348632812,"{'lat': 6.19654, 'lng': -75.55776}",9.543951988220215,"{'lat': 6.196785907316572, 'lng': -75.55755606179694}",1736.599731445312,-0.4987111530740647,0.0353405399720635,25.740000000000002,6.196785907316572,-75.55755606179694,4.942732863225665,44,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,126.35338687503325,4.465396919462717
37,1738.318481445312,"{'lat': 6.197645725345539, 'lng': -75.55723237480852}",9.543951988220215,"{'lat': 6.19730007460734, 'lng': -75.55750955235621}",1736.841064453125,-1.7266126701992583,0.049011648076631165,13.515789473684212,6.19730007460734,-75.55750955235621,13.054504394242878,49,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,31.253869819584644,1.5318036686303265
38,1729.798217773438,"{'lat': 6.197064839693249, 'lng': -75.5579247495286}",9.543951988220215,"{'lat': 6.196760000000003, 'lng': -75.55830000000009}",1728.568969726562,-1.31646824611952,0.05349033726524617,13.515789473684212,6.196760000000003,-75.55830000000009,14.247426280930053,51,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,58.519450843557486,3.1302251621988844
