id;timestamp;placa;operative_state;latitude;longitude;elevation;slope;speed;odometer;user_id;batt_temp;ext_temp;power_kw;acceleration;capacity;vehicle_id;soc;soh;voltage;current;throttle;regen_brake;consumption;range_est;range_ideal;range_full;drivetime;charge_time;footbrake;engine_temp;is_charging;tpms;ocv;coulomb;energy;occupants;rpm;station_id;sensor_data;charger_type;coulomb_rec;drivemode;energy_rec;mass;mec_power;mean_acc;mec_power_delta_e;friction_force;net_force;run;en_pot;mean_speed;freeram;net_signal;tasks;elevation2;mean_acc_server;charge_current;eff;angle_x;angle_y;q_loss;ilumination;AcX;AcY;AcZ;humidity;kwh_km
32506;"2021-03-05 12:22:23";NULL;4;6.31372;-75.5581;1454.49;0;0;488;Santiago_Echavarria;24;28.5;0.3895;0;26.96;FVQ731;94;95;389.5;0.25;0;0;1;178.024;200.22;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;-0;-0.26;NULL;186.782;-308.258;0.00316406;59.0991;0;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32507;"2021-03-05 12:22:26";NULL;4;6.31372;-75.5581;1454.49;0;0;488;Santiago_Echavarria;24;28.5;0.3895;0;26.96;FVQ731;94;95;389.5;0.69;0;0;1;178.024;200.22;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;0;0;NULL;186.782;186.782;0.00316406;59.0991;0;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32508;"2021-03-05 12:22:52";NULL;1;6.31372;-75.5581;1454.49;0;0;488;Santiago_Echavarria;24;28.5;0.779;0;26.96;FVQ731;94;95;389.5;2.26;0;0;1.01666;178.024;200.22;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;-153;NULL;NULL;;NULL;0;0;1609;0.0148877;0.05;NULL;186.882;282.082;0.00316406;59.0991;0.19;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32509;"2021-03-05 12:22:54";NULL;4;6.31373;-75.5581;1454.48;-0.449536;0;488;Santiago_Echavarria;24;28.5;0.779;0;26.96;FVQ731;94;95;389.5;1.17;0;0;0.975899;178.024;200.22;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;-63;NULL;NULL;;NULL;0;0;1609;-0.132117;-0.29;NULL;187.286;-511.42;1.10591;-162.067;0.93;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32510;"2021-03-05 12:23:21";NULL;4;6.31373;-75.5581;1454.48;0;0;488;Santiago_Echavarria;24;29;0.3895;0;26.96;FVQ731;94;95;389.5;1.1;0;0;1;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;0;0;NULL;186.782;186.782;0.00132324;24.7158;0;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32511;"2021-03-05 12:23:56";NULL;4;6.31373;-75.5581;1454.48;0;0;488;Santiago_Echavarria;24;29;0.1948;0;26.96;FVQ731;94;95;389.5;0.58;0;0;1;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;0;0;NULL;186.782;186.782;0.00132324;24.7158;0;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32512;"2021-03-05 12:24:16";NULL;1;6.31373;-75.5581;1454.48;0;3;488;Santiago_Echavarria;24;29;0.779;0;26.96;FVQ731;94;95;389.5;0.2;0;0;1.00489;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;-237;NULL;NULL;;NULL;0;0;1609;0.00437303;0.02;NULL;186.819;224.899;0.00132324;24.7158;0.07;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32513;"2021-03-05 12:24:21";NULL;4;6.31372;-75.558;1454.14;-1.77008;0;488;Santiago_Echavarria;24;29;0.3895;0;26.96;FVQ731;94;95;389.5;1.25;0;0;0.884346;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1;NULL;NULL;;NULL;0;0;1609;-0.297785;-0.08;NULL;187.84;-541.428;11.1253;-6418.73;1.98;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32514;"2021-03-05 12:24:25";NULL;1;6.31372;-75.558;1454.14;0;9;488;Santiago_Echavarria;24;29;7.391;0;26.96;FVQ731;94;95;389;7.2;0;0;1.06482;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;632;NULL;NULL;;NULL;0;0;1609;0.0579411;0.13;NULL;187.038;434.559;0.00364746;-68.1282;0.48;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32515;"2021-03-05 12:24:31";NULL;2;6.31401;-75.5579;1452.83;-2.20419;33;488;Santiago_Echavarria;24;29;-6.402;0;26.96;FVQ731;94;95;388;18.31;0;0;7.15903;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;2215;NULL;NULL;;NULL;0;0;1609;5.50528;1.07;NULL;198.636;1517.54;33.9507;-24389.5;13.06;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32516;"2021-03-05 12:24:38";NULL;2;6.31445;-75.5579;1448.35;-5.26256;20;488;Santiago_Echavarria;24;29;-16.0925;0;26.96;FVQ731;94;95;392.5;-26.36;0;0;-10.8294;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1285;NULL;NULL;;NULL;0;0;1609;-16.0495;-0.37;NULL;220.756;-2196.89;48.8646;-83713.2;26.3;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32517;"2021-03-05 12:24:41";NULL;1;6.31456;-75.5579;1448.27;-0.395102;12;488;Santiago_Echavarria;24;29;8.591;0;26.96;FVQ731;94;95;390.5;-0.88;0;0;-9.76448;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;850;NULL;NULL;;NULL;0;0;1609;-5.1529;-0.95;NULL;195.775;-1741.83;12.1649;-1566.86;10.65;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32518;"2021-03-05 12:24:44";NULL;2;6.31466;-75.558;1448.03;-0.887771;19;488;Santiago_Echavarria;24;29;-3.3108;0;26.96;FVQ731;94;95;389.5;11;0;0;4.3375;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1266;NULL;NULL;;NULL;0;0;1609;2.98324;0.54;NULL;196.75;935.511;15.6456;-4527.83;11.48;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32519;"2021-03-05 12:24:48";NULL;1;6.31477;-75.558;1447.59;-2.082;12;488;Santiago_Echavarria;24;29;7.2058;0;26.96;FVQ731;94;95;389.5;1;0;0;-7.02608;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;881;NULL;NULL;;NULL;0;0;1609;-4.24899;-0.58;NULL;194.491;-1588.41;12.1727;-8260.11;9.63;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32520;"2021-03-05 12:24:55";NULL;2;6.3151;-75.5583;1447.87;0.323771;35;488;Santiago_Echavarria;24;29;-3.4965;0;26.96;FVQ731;94;95;388.5;20.44;0;0;12.7795;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;2332;NULL;NULL;;NULL;0;0;1609;10.5292;0.87;NULL;208.093;1970.12;49.3332;5207.02;19.24;NULL;-67;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32521;"2021-03-05 12:25:02";NULL;1;6.31547;-75.5585;1448.56;0.853777;13;488;Santiago_Echavarria;24;29;0.78;0;26.96;FVQ731;94;95;390;1.25;0;0;2.19378;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;856;NULL;NULL;;NULL;0;0;1609;1.06706;0;NULL;193.023;471.341;46.5236;12948.4;8.15;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32522;"2021-03-05 12:25:05";NULL;1;6.31556;-75.5585;1448.49;-0.397397;10;488;Santiago_Echavarria;24;29;3.3108;0;26.96;FVQ731;94;95;389.5;2.83;0;0;-0.483776;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;688;NULL;NULL;;NULL;0;0;1609;-0.83956;-0.21;NULL;193.938;-335.451;9.95313;-1289.42;9.01;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32523;"2021-03-05 12:25:09";NULL;1;6.31567;-75.5585;1448.57;0.358721;14;488;Santiago_Echavarria;24;29;3.116;0;26.96;FVQ731;94;95;389.5;4;0;0;1.47715;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;951;NULL;NULL;;NULL;0;0;1609;0.426499;0;NULL;190.138;307.079;12.1649;1422.57;5;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32524;"2021-03-05 12:25:12";NULL;1;6.31577;-75.5584;1448.76;0.710188;13;488;Santiago_Echavarria;24;29;2.337;0;26.96;FVQ731;94;95;389.5;1.67;0;0;2.35929;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;899;NULL;NULL;;NULL;0;0;1609;1.21501;0.09;NULL;192.235;595.108;15.645;3622.01;7.35;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32525;"2021-03-05 12:25:16";NULL;2;6.3157;-75.5585;1448.66;-0.441228;14;488;Santiago_Echavarria;24;29;-0.389;0;26.96;FVQ731;94;95;389;-0.5;0;0;1.22847;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;929;NULL;NULL;;NULL;0;0;1609;0.204222;0.05;NULL;190.294;141.657;13.5043;-1942.43;5.19;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32526;"2021-03-05 12:25:21";NULL;2;6.31619;-75.5584;1449.5;0.870784;31;488;Santiago_Echavarria;24;29;-4.668;0;26.88;FVQ731;94;95;389;0;0;0;1;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;2039;NULL;NULL;;NULL;0;0;1609;0;0;NULL;186.761;470.623;55.3125;15701.1;0;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32527;"2021-03-05 12:25:23";NULL;1;6.31635;-75.5585;1449.77;0.727563;30;488;Santiago_Echavarria;24;29;2.73;0;26.88;FVQ731;94;95;390;-6;0;0;64.1042;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1990;NULL;NULL;;NULL;0;0;1609;56.406;1.8;NULL;293.941;3958.32;20.8705;4950.01;51.3;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32528;"2021-03-05 12:25:26";NULL;1;6.31619;-75.5584;1449.5;-0.739573;31;488;Santiago_Echavarria;24;29;-2.1395;0;26.88;FVQ731;94;95;389;12.61;0;0;3.91751;177.727;200.22;189.071;0;0;0;0;NULL;NULL;NULL;0;0;NULL;2035;NULL;NULL;;NULL;0;0;1609;2.60783;0.35;NULL;201.408;626.716;20.8706;-5031.72;14.98;NULL;-71;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32529;"2021-03-05 12:25:43";NULL;2;6.31672;-75.5592;1453.72;2.27634;23;488;Santiago_Echavarria;24;28.5;-1.552;0;26.88;FVQ731;94;95;388;35.07;0;0;8.6664;178.024;200.22;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1506;NULL;NULL;;NULL;0;0;1609;6.85265;-0.26;NULL;278.485;525.331;106.248;78823.9;46.96;NULL;-73;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32530;"2021-03-05 12:25:43";NULL;1;6.31676;-75.5593;1453.71;-0.0353571;17;488;Santiago_Echavarria;24;28.5;3.112;0;26.88;FVQ731;94;95;389;0.5;0;0;-3.50185;178.024;200.22;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1123;NULL;NULL;;NULL;0;0;1609;-1.67525;-0.33;NULL;199.636;-440.21;11.9163;-137.351;13.7;NULL;-73;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32531;"2021-03-05 12:25:48";NULL;1;6.3171;-75.5593;1454.26;0.836202;29;488;Santiago_Echavarria;24;28.5;4.462;0;26.88;FVQ731;94;95;388;17.83;0;0;5.78389;178.024;200.22;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1947;NULL;NULL;;NULL;0;0;1609;4.2761;0.23;NULL;204.164;914.674;37.6038;10250.4;16.83;NULL;-73;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32532;"2021-03-05 12:25:56";NULL;2;6.31793;-75.5592;1454.43;0.108187;38;488;Santiago_Echavarria;24;28.5;-7.5855;0;26.88;FVQ731;93;95;389;6.63;0;0;9.15203;176.13;198.09;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;2514;NULL;NULL;;NULL;0;0;1609;7.28673;0.39;NULL;221.495;999.323;92.4525;3260.67;26.25;NULL;-73;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32533;"2021-03-05 12:26:02";NULL;1;6.31832;-75.5592;1454.5;0.0941278;15;488;Santiago_Echavarria;24;28.5;0.5843;0;26.88;FVQ731;93;95;389.5;0;0;0;1;176.13;198.09;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1024;NULL;NULL;;NULL;0;0;1609;0;0;NULL;186.782;217.468;43.1293;1323.44;0;NULL;-73;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32534;"2021-03-05 12:26:15";NULL;2;6.31892;-75.5593;1453.65;-0.721739;29;488;Santiago_Echavarria;24;28.5;-5.453;0;26.88;FVQ731;93;95;389.5;-3;0;0;3.92311;176.13;198.09;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1894;NULL;NULL;;NULL;0;0;1609;2.61284;0.24;NULL;212.385;434.066;67.2742;-15828.2;21.67;NULL;-79;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32535;"2021-03-05 12:26:16";NULL;1;6.3187;-75.5593;1454.12;1.0978;30;488;Santiago_Echavarria;24;28.5;8.342;0;26.88;FVQ731;93;95;388;15;0;0;8.40261;176.13;198.09;189.387;0;0;0;0;NULL;NULL;NULL;0;0;NULL;2018;NULL;NULL;;NULL;0;0;1609;6.61686;0.45;NULL;204.087;1418.74;24.3338;8708;16.79;NULL;-79;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32536;"2021-03-05 12:26:18";NULL;1;6.31919;-75.5594;1455.09;1.0064;17;488;Santiago_Echavarria;24;28;0.5843;0;26.88;FVQ731;93;95;389.5;-8.4;0;0;-2.43893;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1129;NULL;NULL;;NULL;0;0;1609;-4.81088;-0.73;NULL;209.952;-851.901;55.3147;18146.9;20.33;NULL;-79;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32537;"2021-03-05 12:26:22";NULL;2;6.31938;-75.5594;1454.68;-1.13003;19;488;Santiago_Echavarria;24;28;-3.7003;0;26.88;FVQ731;93;95;389.5;0.9;0;0;3.06232;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1258;NULL;NULL;;NULL;0;0;1609;1.84342;0.33;NULL;200.577;460.534;21.0158;-7741.44;14.41;NULL;-79;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32538;"2021-03-05 12:26:30";NULL;2;6.31961;-75.5594;1453.74;-2.10554;12;488;Santiago_Echavarria;24;28;9.725;0;26.88;FVQ731;93;95;389;-1;0;0;-10.1574;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;877;NULL;NULL;;NULL;0;0;1609;-4.86584;-0.53;NULL;196.901;-1498.46;25.4524;-17466.5;11.69;NULL;-79;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32539;"2021-03-05 12:26:30";NULL;1;6.31961;-75.5594;1453.74;0;13;488;Santiago_Echavarria;24;28;9.9068;0;26.88;FVQ731;93;95;389;0;0;0;1;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;910;NULL;NULL;;NULL;0;0;1609;0;0;NULL;186.782;186.782;0.00487305;91.0199;0;NULL;-79;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32540;"2021-03-05 12:26:40";NULL;2;6.31962;-75.5598;1455.62;2.42586;19;488;Santiago_Echavarria;24;28;-1.9425;0;26.8;FVQ731;93;95;388.5;0.5;0;0;3.85024;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1253;NULL;NULL;;NULL;0;0;1609;2.5477;-0.19;NULL;200.666;629.493;44.3125;35032.9;14.57;NULL;-59;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32541;"2021-03-05 12:26:40";NULL;1;6.31961;-75.5598;1455.63;0.708054;16;488;Santiago_Echavarria;24;28;1.945;0;26.8;FVQ731;93;95;389;2;0;0;-1.54701;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1089;NULL;NULL;;NULL;0;0;1609;-1.47556;-0.54;NULL;193.704;-603.638;1.10596;255.275;8.8;NULL;-59;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32542;"2021-03-05 12:26:42";NULL;1;6.31963;-75.5597;1455.09;-2.74626;24;488;Santiago_Echavarria;24;28;7.74;0;26.88;FVQ731;93;95;387;26.28;0;0;1.94333;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1582;NULL;NULL;;NULL;0;0;1609;0.843196;0.47;NULL;201.344;201.294;11.2966;-10109.7;15.08;NULL;-59;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32543;"2021-03-05 12:26:46";NULL;4;6.31961;-75.56;1457.29;3.7808;0;488;Santiago_Echavarria;24;28;0;0;26.8;FVQ731;93;95;389;-0.2;0;0;0.954385;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;-0.0540813;-0.77;NULL;189.168;-45.2774;33.3404;41063.2;4.3;NULL;-59;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32544;"2021-03-05 12:26:50";NULL;2;6.31961;-75.5599;1456.45;-4.32215;12;488;Santiago_Echavarria;24;28;-0.777;0;26.8;FVQ731;93;95;388.5;0.83;0;0;-8.77686;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;771;NULL;NULL;;NULL;0;0;1609;-5.07571;-0.34;NULL;194.284;-1860.75;11.0963;-15620;9.82;NULL;-59;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32545;"2021-03-05 12:26:59";NULL;1;6.31961;-75.56;1457.29;4.33341;4;488;Santiago_Echavarria;24;28;0.5827;0;26.8;FVQ731;93;95;388.5;1.38;0;0;1.15228;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;245;NULL;NULL;;NULL;0;0;1609;0.136115;0.08;NULL;186.396;1750.05;11.0965;15660.8;0.28;NULL;-51;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32546;"2021-03-05 12:27:04";NULL;1;6.31961;-75.56;1457.29;0;9;488;Santiago_Echavarria;24;28;9.894;0;26.8;FVQ731;93;95;388;13.17;0;0;1.21579;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;644;NULL;NULL;;NULL;0;0;1609;0.192887;0.27;NULL;187.326;701.406;0.00154785;-28.9111;0.99;NULL;-51;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32547;"2021-03-05 12:27:09";NULL;4;6.31961;-75.56;1457.29;0;0;488;Santiago_Echavarria;24;28;2.723;0;26.8;FVQ731;93;95;389;3.4;0;0;0.984693;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;173;NULL;NULL;;NULL;0;0;1609;-0.0678565;-0.21;NULL;187.42;-212.42;0.00154785;-28.9111;1.15;NULL;-51;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32548;"2021-03-05 12:27:12";NULL;1;6.31959;-75.5602;1458.43;2.92919;9;488;Santiago_Echavarria;24;28;1.554;0;26.8;FVQ731;93;95;388.5;10.72;0;0;6.0615;176.424;198.09;189.703;0;0;0;0;NULL;NULL;NULL;0;0;NULL;625;NULL;NULL;;NULL;0;0;1609;4.52425;0.3;NULL;194.191;1719.88;22.2689;21255.4;9.47;NULL;-65;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32549;"2021-03-05 12:27:21";NULL;1;6.31961;-75.5605;1461.15;4.66729;21;488;Santiago_Echavarria;24;27.5;14.5125;0;26.8;FVQ731;93;95;387;23.17;0;0;7.92158;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1451;NULL;NULL;;NULL;0;0;1609;6.18689;0.15;NULL;195.711;2001.15;33.3785;50730;11.13;NULL;-65;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32550;"2021-03-05 12:27:27";NULL;1;6.31958;-75.5609;1464.68;4.54797;6;488;Santiago_Echavarria;24;27.5;1.554;0;26.8;FVQ731;93;95;388.5;-1;0;0;2.54811;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;425;NULL;NULL;;NULL;0;0;1609;1.38378;-0.68;NULL;198.039;384.384;44.5234;65942;12.96;NULL;-65;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32551;"2021-03-05 12:27:32";NULL;2;6.31958;-75.5607;1462.74;-5.00821;21;488;Santiago_Echavarria;24;27.5;-4.0635;0;26.8;FVQ731;93;95;387;24;0;0;-1.31992;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1371;NULL;NULL;;NULL;0;0;1609;-3.27962;0.41;NULL;205.828;-644.115;22.2143;-36222.3;18.33;NULL;-65;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32552;"2021-03-05 12:27:32";NULL;4;6.31958;-75.5609;1464.68;5.01115;0;488;Santiago_Echavarria;24;27.5;0;0;26.8;FVQ731;93;95;388.5;0.9;0;0;1.15639;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;0.139794;-0.83;NULL;187.295;238.512;22.2144;36243.6;2.11;NULL;-65;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32553;"2021-03-05 12:27:44";NULL;1;6.31958;-75.5609;1464.68;0;0;488;Santiago_Echavarria;24;27.5;0.389;0;26.8;FVQ731;93;95;389;0.04;0;0;1.01965;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;0.0175661;0.06;NULL;186.893;301.133;0.000419922;7.8434;0.21;NULL;-59;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32554;"2021-03-05 12:27:44";NULL;4;6.31958;-75.5609;1464.68;0;0;488;Santiago_Echavarria;24;27.5;0.1945;0;26.8;FVQ731;93;95;389;0.25;0;0;1;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;0;NULL;NULL;;NULL;0;0;1609;-0;-0.39;NULL;186.782;-555.778;0.000419922;7.8434;0;NULL;-59;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32555;"2021-03-05 12:28:16";NULL;4;6.31957;-75.5609;1464.71;1.53926;5;488;Santiago_Echavarria;24;27.5;8.7413;0;26.8;FVQ731;93;95;388.5;1.05;0;0;1;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;426;NULL;NULL;;NULL;0;0;1609;0;0;NULL;186.715;688.45;1.10628;555.057;0;NULL;-55;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32556;"2021-03-05 12:28:24";NULL;1;6.31957;-75.5609;1464.71;0;10;488;Santiago_Echavarria;24;27.5;12.804;0;26.8;FVQ731;93;95;388;16.25;0;0;1.80719;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;709;NULL;NULL;;NULL;0;0;1609;0.721507;0.57;NULL;187.968;1273.25;0.000283203;-5.28974;2.04;NULL;-55;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32557;"2021-03-05 12:28:24";NULL;1;6.31954;-75.5613;1470.97;8.0247;17;488;Santiago_Echavarria;24;27.5;12.4;0;26.72;FVQ731;93;95;387.5;29;0;0;15.5051;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;1122;NULL;NULL;;NULL;0;0;1609;12.9654;0.34;NULL;197.495;3452.34;44.8221;116873;13.52;NULL;-55;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
32558;"2021-03-05 12:28:29";NULL;1;6.31952;-75.5615;1472.61;4.229;4;488;Santiago_Echavarria;24;27.5;1.3598;0;26.72;FVQ731;93;95;388.5;-0.9;0;0;5.10535;176.718;198.09;190.019;0;0;0;0;NULL;NULL;NULL;0;0;NULL;296;NULL;NULL;;NULL;0;0;1609;3.66959;-0.23;NULL;196.432;1135.9;22.3005;30716.4;11.63;NULL;-55;NULL;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL
