,time,cap
396,262.14663128937946,33.33200360088983
397,262.1468120756761,33.33107654144808
398,262.38705771198966,33.333478189752945
399,262.42273357982225,33.144845795562915
400,262.4307071402899,33.1299024190659
401,262.44494074829413,32.968817513414976
402,262.4939943799673,32.910047449411024
403,263.44566104663403,32.910047449411024
404,265.63232771330064,32.910047449411024
405,265.6436365740199,32.85758363832724
406,265.68608874196224,32.72721398878761
407,265.76091254458083,32.61102527003917
408,265.80044239899723,32.51525335831398
409,265.8372078961799,32.27754870782999
410,265.84126220304057,32.26878930316803
411,268.0448733141517,32.26878930316803
412,270.0309844252628,32.26878930316803
413,271.4459844252628,32.26878930316803
414,272.458206647485,32.26878930316803
415,272.48462857200644,32.21212012144322
416,272.50700000599625,32.103287564948566
417,272.51328416882455,32.11740060819297
418,274.4760619466024,32.11740060819297
419,275.9963397243801,32.11740060819297
420,278.05606194660237,32.11740060819297
421,279.6063397243801,32.11740060819297
422,279.6266291259352,32.07365736256307
423,279.6527737820764,31.62880887050537
424,279.66214485712715,31.616984361363887
425,281.2493670793494,31.616984361363887
426,281.2863947822963,31.587967065004012
427,281.29531987418045,31.533301514565633
428,281.31872975754965,31.518437658217664
429,281.33504281635766,31.445803550937608
430,281.3782976885421,31.25168993910286
431,281.7155477809136,31.092028314426315
432,283.33443666980247,31.092028314426315
433,285.9161033364691,31.092028314426315
434,286.8916588920247,31.092028314426315
435,287.9866588920247,31.092028314426315
436,288.04307239709976,30.78962001090047
437,288.1767500464885,29.632398608289012
438,288.18905738234315,29.615831774533888
439,290.44655738234314,29.615831774533888
440,292.23294627123204,29.615831774533888
441,293.512946271232,29.615831774533888
442,296.30655738234316,29.615831774533888
443,297.50377960456535,29.615831774533888
444,298.5421129378987,29.615831774533888
445,300.7118351601209,29.615831774533888
446,302.64739071567647,29.615831774533888
447,304.7896129378987,29.615831774533888
448,306.66739071567645,29.615831774533888
449,306.7244252182667,29.455581987675846
450,308.5516474404889,29.455581987675846
451,309.6052585516,29.455581987675846
452,309.6099921630759,29.427076521818783
453,309.66625523291293,29.60396858297234
454,309.6688359056622,29.6280270592473
455,311.38208852502487,29.921304969560488
456,311.4498450157018,29.339460290512932
457,311.4763345970926,29.027515748639463
458,311.47962245968125,29.01427008485854
459,311.48271544373296,28.966149914871874
460,311.48529364494556,28.95580675965957
461,311.4976136925599,28.948222685717084
462,311.54936995211483,28.644817381757644
463,311.5504322972337,28.63615958140252
464,311.5580436850174,28.54514603481047
465,311.63456360100764,27.937336217961157
466,311.6493506825565,27.84440592610709
467,311.65015531202175,27.842779772538815
468,311.6509797210214,27.838581255727675
469,311.6558142339184,27.803817094771492
470,311.71672575971695,27.664337989326896
471,311.7191693614572,27.62027372382042
472,311.76561979337527,27.30642826457664
473,311.76953025766517,27.284522048790926
474,311.7918003744892,27.18897396383779
475,311.82862190772215,26.707341283660384
476,311.90130339747486,26.506024298259728
477,311.9064338021731,26.477812563438437
478,311.91711017274054,26.426820113706672
479,311.928871056956,26.405192183254396
480,311.9837052947688,24.836196968069032
481,312.06002218479955,24.416061919340237
482,312.06575674509907,24.400871889799234
483,314.02742341176577,24.400871889799234
484,316.71964563398797,24.400871889799234
485,317.5677797752334,24.81773983858336
486,317.5807801348643,24.755408912339224
487,317.6132057184987,24.49569493314477
488,317.6413302172565,24.30115280056047
489,317.6589738566029,24.260661469013808
490,317.71821840143616,24.269083928677365
491,317.72721658973353,24.19451076239001
492,317.75168798360994,24.118355774736326
493,317.85556410501005,23.75645308966774
494,317.8783614729713,23.602514940330188
495,317.8826942375136,23.58046599359149
496,317.89471488570734,23.559500555346602
497,320.6694371079296,23.559500555346602
498,320.6907127683046,23.524368630526588
499,320.6907127683046,23.524368630526588
500,322.15334517096767,36.0
501,324.6014007265232,36.0
502,327.22584517096766,36.0
503,327.22849411896937,35.9929719706297
504,327.2308580831144,35.98142179742089
505,327.2323358115451,35.95600382807082
506,327.26778758756967,35.4265649774772
507,327.27863255537943,35.390669786170264
508,327.28354991204526,35.382370318927165
509,327.2853100492082,35.372394998725625
510,327.3805364988031,34.64904267164389
511,327.3852487357122,34.612774598593326
512,327.3856270651978,34.61031888945474
513,327.3876481008704,34.59338919153552
514,327.4330615335677,34.37802661762885
515,327.44926259720563,34.03334105194773
516,327.47113335915617,33.85949949436647
517,327.4986517506279,33.59081074825482
518,327.5058944829301,33.48937089569094
519,327.51860638949734,33.35349015733062
520,327.54365703607067,33.11062118526492
521,327.55533933401966,33.03964044720984
522,327.5573771834445,33.01969647046945
523,327.58366688709214,32.87615394409107
524,327.5938209427286,32.860787072200246
525,327.59674048115204,32.83577332808068
526,327.6014167515494,32.79237456834244
527,327.9053103456675,32.07276860398866
528,327.9160069796619,31.992804586051797
529,327.9281174757832,32.006775951300064
530,328.3007392950143,32.24683755458508
531,330.5068504061254,32.24683755458508
532,332.5879615172365,32.24683755458508
533,332.60673647174895,32.21760065090128
534,334.8436809161934,32.21760065090128
535,336.05062536063787,32.21760065090128
536,338.2600698050823,32.21760065090128
537,339.4600698050823,32.21760065090128
538,340.4806253606379,32.21760065090128
539,340.4810276068753,32.21643092863175
540,340.5040226129202,32.143345978308766
541,340.50936143741995,32.12437693920245
542,340.56385180672663,31.157224006489013
543,340.70637825349166,31.212070259949375
544,341.7127671423805,31.212070259949375
545,341.7134791181451,31.210872585439304
546,341.7224522731839,31.086165764407212
547,341.7513312621487,30.832489891188388
548,341.77770257458485,30.6995746007865
549,341.7877598424523,30.675922976344633
550,343.2583153980078,30.675922976344633
551,343.28834430042264,30.28538022091501
552,343.3025111591584,30.041287407712925
553,343.3103755106516,29.991823129153666
554,343.31525933995914,29.961588571261856
555,343.31682377212786,29.953341729574632
556,343.3172660233684,29.951494402409487
557,343.39187522939653,29.843723909653278
558,343.4248982851153,29.579282145485603
559,343.43096522527264,29.521637302966244
560,343.4581302474272,29.305336815485106
561,343.49045028135345,29.147263567465117
562,343.4941981208009,29.124783029424847
563,343.49848503684666,29.094311799361076
564,343.5107219433437,28.96141456533514
565,343.5267261471557,28.896635770207617
566,344.9186705916002,28.896635770207617
567,344.94187885310674,28.874643647566426
568,347.4285455197734,28.874643647566426
569,347.4342148567062,28.8605354729318
570,350.1664370789284,28.8605354729318
571,352.1706037455951,28.8605354729318
572,354.7722704122618,28.8605354729318
573,357.469492634484,28.8605354729318
574,360.1186593011507,28.8605354729318
575,360.1206871964773,28.85585787465076
576,362.8587427520329,28.85585787465076
577,362.9033379758037,28.788316285593222
578,362.96620306799934,28.570754765863583
579,363.0519122607494,28.409538610381375
580,363.062087281031,28.29014554584947
581,363.0709658150009,28.247199848506366
582,363.1024199749524,28.030274143463583
583,363.1063120653346,28.01400566499628
584,363.1069770626255,28.003460090090467
585,363.1212590483137,27.94614799172839
586,363.12800798527735,27.93305732648104
587,363.1639634877186,27.81158695360907
588,363.24767944339044,26.957628967153028
589,363.27746974231104,26.545530144904916
590,363.30527448106255,26.494551928479158
591,365.83860781439586,26.494551928479158
592,367.66166336995144,26.494551928479158
593,370.5063855921736,26.494551928479158
594,372.6311078143959,26.494551928479158
595,372.649068299366,26.46238049357339
596,372.66863569136177,26.211607324280802
597,372.7355575509171,26.037179233043556
598,372.7615875936925,25.825004445789183
599,372.7715406008873,25.68271070296822
600,372.7738077658541,25.671558259245657
601,372.78639694750973,25.51009591729568
602,372.7871125194323,25.493010702834084
603,372.8370836810597,24.72954343288881
604,372.8509978613979,24.635673502578594
605,372.8571627038881,24.553198498048168
606,372.85861465929725,24.552182875610022
607,373.3165360576607,23.17442050391555
608,373.3223959608123,23.141269289754067
609,373.32564675141805,23.088389436835385
610,373.3325237533054,23.038385337818294
611,373.38649946379707,22.380421872915665
612,373.41550010203747,22.138615518675053
613,373.43844578367833,21.91446686294046
614,373.4432905661748,21.88886754583827
615,373.4824420689701,21.388748169039065
616,373.4854593873856,21.363550728206704
617,373.50878515714527,21.031233060083352
618,373.54440812975304,20.604226626488668
619,373.5501470166605,20.51393500592783
620,373.613938673166,19.43073084370807
621,373.65161846014524,18.779757975381838
622,373.6881990758908,18.595456670226593
623,373.721840254092,18.44805046374381
624,373.7273198799847,18.3621144249212
625,373.7302738048962,18.347548914902
626,373.8110657731049,18.302152938712815
627,373.8132769262716,18.25432967760149
628,373.82202760107083,18.229291508356475
629,373.84086225691846,18.120917321590554
630,373.8511915082033,18.043937371087257
631,373.86054680277203,18.001519848845756
632,373.8618369179265,17.993495933366013
633,374.0892749196425,16.730212315318244
634,374.0892749196425,16.730212315318244
635,376.22994913545386,36.0
636,378.1805046910094,36.0
637,379.39022691323163,36.0
638,380.8580046910094,36.0
639,381.9591158021205,36.0
640,382.8763380243427,36.0
641,382.8834560555055,35.97004762684699
642,385.5587338332833,35.97004762684699
643,387.39984494439443,35.97004762684699
644,388.7515116110611,35.97004762684699
645,390.34345605550556,35.97004762684699
646,393.08456716661664,35.97004762684699
647,395.46790049994996,35.97004762684699
648,397.7117893888389,35.97004762684699
649,400.4637338332833,35.97004762684699
650,400.6127918960052,33.50997979292683
651,400.61900610996054,33.42734703500009
652,400.6241552783354,33.38295313809678
653,400.62543623499823,33.36346358097535
654,400.70186100783496,33.33467810307815
655,400.7043650232246,33.32841640288769
656,400.74287545338234,33.23455409062253
657,402.4478754533823,33.23455409062253
658,402.45514528664313,33.22043191960013
659,402.49030145902015,33.02092315864615
660,402.4950092443466,32.98358510555034
661,402.50869399712025,32.93965732539138
662,403.2442495526758,32.93965732539138
663,403.26058190901097,32.99520579788174
664,403.2634651679341,32.95020857036838
665,403.26877909081645,32.91878217383682
666,403.28888504924845,32.90514153923639
667,404.0272183825818,32.90514153923639
668,406.5616628270263,32.90514153923639
669,406.60537388051847,32.864617398833744
670,406.60586670544967,32.8611157133617
671,406.61871238934145,32.648214032662445
