,num_acc_min,num_acc_fr_min,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_min,num_jerk_freno_min,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_pot,prom_abs_pot,consumption,kms,consumption_per_km,num_current_min,num_current_fr_min,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,iqr_pot,mean_soc
156,0.0,0.0,1.0,1.0,0.11875,0.16178206791854283,0.0,0.0,1.0,1.0,0.18666666666666668,0.22284424057075283,5.513021720988749,4.4680625,0.09999999999999787,1.3069288000000001,0.07651526234634806,0.0,0.0,1.0,1.0,7.1118749999999995,9.955997073843232,2.2186366070452324,primary,-0.7081895,27.77,0.29000000000000004,0.26,9.594,48.42,39.38312500000001,10.82997920512008,7.2645,71.0
157,0.0,0.5128205128205128,1.0,1.31,0.27375,0.46321172714717257,0.0,0.0,1.0,1.0,0.40478260869565214,0.5891293117268295,8.458238109377778,5.8330416666666665,0.10000000000000142,1.31766676365,0.07589172221586332,0.0,0.0,1.0,1.0,11.357916666666668,14.788566101092727,8.71237776856348,primary,-0.08443635000000005,36.95,1.35,0.68,16.608,44.66,20.382500000000004,18.462167485451687,9.015999999999998,70.58333333333333
158,0.0,0.0,1.0,1.0,0.2505,0.31740313483014,0.0,0.0,1.0,1.0,0.41210526315789464,0.5216721463283693,8.720857694487394,7.407549999999999,-0.09999999999999787,1.3278915,-0.07530735756648632,0.0,0.0,1.0,1.0,12.334499999999998,13.944446018038867,7.2744290835904195,primary,-1.49833735,17.14,1.25,0.72,10.184,46.77,35.536500000000004,7.332221085907841,11.43525,70.0
159,0.0,0.0,1.0,1.0,0.2717391304347826,0.32483353305438983,0.0,0.0,1.0,1.0,0.31227272727272726,0.39489851191254677,10.874377131587813,7.527695652173913,0.10000000000000142,1.3496275899999999,0.07409451373174834,0.0,0.0,1.0,1.0,10.180434782608698,13.282824291995384,5.245367546904805,trunk,0.42171562739130414,46.45,0.55,0.5,28.96,55.28,25.219565217391303,14.796694802390796,9.025500000000001,68.95652173913044
160,0.0,0.2643171806167401,1.0,1.08,0.30272727272727273,0.4073155641252812,0.0,0.0,1.0,1.0,0.42874999999999996,0.5718705600920544,7.462473242088636,4.836666666666667,0.09999999999999787,1.3542497287100004,0.07384162453940717,0.0,0.0,1.0,1.0,8.429393939393938,12.367835301535738,7.072800901015525,trunk,0.23324784848484845,26.33,1.3,0.92,29.989,36.32,20.242727272727272,10.242626394365141,6.970000000000001,68.0
161,0.0,0.0,1.0,1.0,0.17079999999999998,0.2288489458136087,0.0,0.0,1.0,1.0,0.249795918367347,0.32989150463647937,4.960797260763637,3.3091200000000005,0.09999999999999787,1.3248435097410003,0.07548061281558252,0.0,0.0,1.0,1.0,5.1624,6.785132641297442,2.2383576161957026,trunk,0.554479874,25.27,0.8,0.33,13.45,40.77,13.800799999999997,10.376518593557716,4.48325,67.0
162,0.0,0.0,1.0,1.0,0.16580645161290322,0.236616586377649,0.0,0.0,1.0,1.0,0.2578688524590164,0.33449010961741926,5.3044567490654035,2.766709677419355,0.3000000000000007,1.3018822500000002,0.2304355866285147,0.0,0.0,1.0,1.0,4.388709677419355,6.618946396881205,2.2139721058446162,trunk,0.36633676129032255,38.38,0.9,0.59,29.151,29.06,10.018548387096772,7.169591946404494,2.479,65.66129032258064
163,0.0,0.0,1.0,1.0,0.29458333333333336,0.3512890448840606,0.0,0.0,1.0,1.0,0.3934782608695652,0.47286001877246636,13.49592372814998,9.044458333333333,0.3000000000000007,1.3436722399999996,0.22326873404782166,0.0,0.0,1.0,1.0,16.821250000000003,20.28136325939956,9.590245811570885,trunk,1.6578770416666664,54.73,0.81,0.51,22.25,60.0,32.645833333333336,15.20438120973736,9.686499999999999,63.625
164,0.0,0.0,1.0,1.0,0.2105,0.30247107299707193,0.0,0.0,1.0,1.0,0.3231578947368421,0.37508337023392385,7.941756614723218,6.72445,0.0,1.4003347027299997,0.0,0.0,0.0,1.0,1.0,10.397499999999999,13.939910787017253,5.228628718754661,trunk,-0.7345997000000001,34.25,0.6000000000000001,0.67,16.38,58.2,42.022,12.51223005913141,14.539749999999998,63.0
165,0.0,0.0,1.0,1.0,0.13177777777777774,0.1541181204846737,0.0,0.0,1.0,1.0,0.17227272727272724,0.2216914690239941,3.4154911900246208,1.8577555555555556,0.0,1.3164118899999997,0.0,0.0,0.0,1.0,1.0,2.6797777777777774,4.375178675716507,0.9699397878620454,trunk,-0.505312391111111,17.7,0.61,0.31,11.403,33.6,13.838888888888889,9.046608913194095,1.3599999999999999,63.0
166,0.3333333333333333,0.0,1.21,1.0,0.25076923076923074,0.36284868967330325,0.0,0.0,1.0,1.0,0.34240000000000004,0.4285521671862132,9.713485983019057,6.035576923076922,0.19999999999999574,1.34335202,0.14888130365114258,0.0,0.0,1.0,1.0,10.454230769230769,18.496750926108216,7.926822695287272,trunk,0.3109809576923077,78.38,0.86,1.21,35.29400000000001,69.22,22.02269230769231,21.23189837159029,5.583249999999998,83.65384615384616
168,0.0,0.0,1.0,1.0,0.13833333333333334,0.19108607717175233,0.0,0.0,1.0,1.0,0.29600000000000004,0.35124919928734355,6.9492255543733465,9.3985,0.1999999999999993,1.341065,0.14913520224597562,0.0,0.0,1.0,1.0,12.678333333333333,13.47403604055675,4.732744370414368,primary,0.14695966666666668,40.52,0.33,0.34,20.034,55.96,40.60166666666667,8.154312764829829,8.314,78.16666666666667
169,0.0,0.0,1.0,1.0,0.26,0.2737243138634199,0.0,0.0,1.0,1.0,0.27999999999999997,0.26545558322752727,12.039657688240144,10.223,0.10000000000000142,1.3008378999999999,0.07687352897697818,0.0,0.0,1.0,1.0,26.5075,13.93774977354666,3.6998534950161646,primary,1.18835475,46.92,0.15000000000000002,0.34,21.884,61.43,41.125,27.590900069890193,12.9725,77.0
170,0.48,0.0,1.13,1.0,0.2811111111111111,0.42456513699967824,0.0,0.0,1.0,1.0,0.41411764705882353,0.574742307232714,12.40411873004833,7.184111111111111,0.10000000000000142,1.30972607265,0.07635184340315455,0.0,0.0,1.0,1.0,12.97722222222222,19.33319317477931,11.11160405144842,primary,-0.5192535555555555,30.25,1.13,1.13,19.372,61.09,34.35333333333333,25.487129393203197,4.6339999999999995,76.0
171,0.0,0.410958904109589,1.0,1.15,0.33045454545454533,0.4658957869497434,0.0,0.0,1.0,1.0,0.37476190476190474,0.515215209420433,10.757369929283577,8.189681818181821,0.10000000000000142,1.3170156613669999,0.0759292413396255,0.0,0.0,1.0,1.0,17.181818181818183,23.441539188033968,12.077437521900206,primary,-0.4815593590909091,47.52,1.02,0.96,19.202,72.94,33.39454545454546,22.31274859320451,14.9,76.0
172,0.0,0.0,1.0,1.0,0.13923076923076924,0.17198114662049271,0.0,0.0,1.0,1.0,0.22333333333333336,0.2739931061582065,11.548256294514207,10.289923076923078,0.0,1.3526922000000001,0.0,0.0,0.0,1.0,1.0,13.449230769230764,18.03965477437687,4.942741045653238,primary,-0.4994099230769231,44.48,0.53,0.24,21.86,64.98,56.638461538461534,5.398941016770244,15.965,76.0
173,0.0,0.0,1.0,1.0,0.16152173913043477,0.23805340459748459,0.0,0.0,1.0,1.0,0.20511111111111113,0.2973155616678625,6.384785713016077,3.7560000000000002,0.10000000000000142,1.3692916768599999,0.07303045924394799,0.0,0.0,1.0,1.0,6.297391304347826,11.54729308126913,3.433189928200954,primary,-0.35104187826086947,47.14,0.5599999999999999,0.55,22.202,65.63,18.8804347826087,20.321408957771247,2.16,75.97826086956522
